0.052             	 8.2230078722e-01 -2.8213583483e-01 1.6541545122e-19 	 6.7678414774e-01 -2.8210438086e-01 2.0027747488e-19 	 1.4551663949e-01 -3.1453969442e-05 -3.4862023655e-20 
0.053             	 8.4059875448e-01 2.3465270118e-01 1.7143015454e-19 	 6.9132889426e-01 2.3451822746e-01 2.0806110207e-19 	 1.4926986022e-01 1.3447371927e-04 -3.6630947534e-20 
0.054             	 8.5870563711e-01 -2.0279824099e-01 1.6880329478e-19 	 7.0527337279e-01 -2.0279832255e-01 2.1111634041e-19 	 1.5343226432e-01 8.1564661520e-08 -4.2313045638e-20 
0.055             	 8.7919945422e-01 2.0159122154e-01 2.3243115052e-19 	 7.2114645672e-01 2.0141779843e-01 2.1913418743e-19 	 1.5805299751e-01 1.7342311079e-04 1.3296963090e-20 
0.056             	 8.9783016947e-01 -2.7498889376e-01 1.7523334201e-19 	 7.3484138455e-01 -2.7489213201e-01 2.2172324392e-19 	 1.6298878492e-01 -9.6761743861e-05 -4.6489901913e-20 
0.057             	 9.1817470603e-01 4.0001917253e-01 2.2621465481e-19 	 7.5001460330e-01 3.9968625681e-01 2.2873040959e-19 	 1.6816010274e-01 3.3291572123e-04 -2.5157547734e-21 
0.058             	 9.3666977716e-01 -5.3628541515e-01 2.0192836527e-19 	 7.6333664947e-01 -5.3604141924e-01 2.2857814347e-19 	 1.7333312769e-01 -2.4399591454e-04 -2.6649778204e-20 
0.059             	 9.5471177858e-01 6.4850613372e-01 2.3395661729e-19 	 7.7631194891e-01 6.4808950057e-01 2.3371807277e-19 	 1.7839982967e-01 4.1663315035e-04 2.3854451746e-22 
0.061             	 9.9082400087e-01 7.9561061573e-01 1.9918274469e-19 	 8.0276976697e-01 7.9514610598e-01 2.3884309436e-19 	 1.8805423389e-01 4.6450974445e-04 -3.9660349675e-20 
0.062             	 1.0097498074e+00 -8.0181334480e-01 2.4109575844e-19 	 8.1703067909e-01 -8.0152617400e-01 2.3890225731e-19 	 1.9271912827e-01 -2.8717080475e-04 2.1935011310e-21 
0.063             	 1.0278134837e+00 7.4107804624e-01 2.5101205456e-19 	 8.3047465437e-01 7.4068088112e-01 2.4574475026e-19 	 1.9733882935e-01 3.9716512403e-04 5.2673042948e-21 
0.064             	 1.0473437680e+00 -6.2094429047e-01 2.1565247859e-19 	 8.4528071558e-01 -6.2080746424e-01 2.4775987750e-19 	 2.0206305243e-01 -1.3682622966e-04 -3.2107398905e-20 
0.065             	 1.0675971211e+00 4.4980490900e-01 2.3141405701e-19 	 8.6053179986e-01 4.4958245866e-01 2.5653509471e-19 	 2.0706532119e-01 2.2245034192e-04 -2.5121037701e-20 
0.066             	 1.0867529268e+00 -2.7268062485e-01 2.3668875461e-19 	 8.7443690306e-01 -2.7273301835e-01 2.5875735692e-19 	 2.1231602374e-01 5.2393499825e-05 -2.2068602304e-20 
0.067             	 1.1071932400e+00 9.7800457555e-02 1.5179011556e-19 	 8.8947471235e-01 9.7740514559e-02 2.6684265613e-19 	 2.1771852767e-01 5.9942996764e-05 -1.1505254057e-19 
0.068             	 1.1267088607e+00 6.1379715503e-02 1.8063387786e-19 	 9.0347160870e-01 6.1160103345e-02 2.6939887788e-19 	 2.2323725198e-01 2.1961215802e-04 -8.8765000017e-20 
0.069             	 1.1476203156e+00 -2.2217623714e-01 2.0756742674e-19 	 9.1877463135e-01 -2.2208075828e-01 2.7548022510e-19 	 2.2884568424e-01 -9.5478856947e-05 -6.7912798363e-20 
0.071             	 1.1850899672e+00 -4.9601591980e-01 3.0812752831e-19 	 9.4576951734e-01 -4.9580931519e-01 2.8105749688e-19 	 2.3932044987e-01 -2.0660461058e-04 2.7070031432e-20 
0.072             	 1.2012912158e+00 5.7051794970e-01 1.3895366511e-19 	 9.5711887906e-01 5.7012217488e-01 2.8159507410e-19 	 2.4417233675e-01 3.9577482239e-04 -1.4264140899e-19 
0.073             	 1.2213506783e+00 -5.6794195324e-01 3.1388367022e-19 	 9.7239043658e-01 -5.6777630812e-01 2.8615716306e-19 	 2.4896024169e-01 -1.6564511930e-04 2.7726507156e-20 
0.074             	 1.2385270321e+00 4.8145685973e-01 2.3134169466e-19 	 9.8490659893e-01 4.8117962852e-01 2.8861058895e-19 	 2.5362043320e-01 2.7723120861e-04 -5.7268894293e-20 
0.075             	 1.2600368003e+00 -3.4830046461e-01 2.5480303866e-19 	 1.0015267358e+00 -3.4831460921e-01 2.9471857800e-19 	 2.5851006455e-01 1.4144600804e-05 -3.9915539335e-20 
0.076             	 1.2780956082e+00 1.8018139843e-01 2.2642094478e-19 	 1.0145441188e+00 1.8007413560e-01 2.9737408722e-19 	 2.6355148932e-01 1.0726283183e-04 -7.0953142440e-20 
0.077             	 1.2991916087e+00 -2.0295979998e-02 2.7292095325e-19 	 1.0302583994e+00 -2.0474463500e-02 3.0477646167e-19 	 2.6893320923e-01 1.7848350165e-04 -3.1855508421e-20 
0.078             	 1.3206635033e+00 -1.5699933200e-01 1.7932050097e-19 	 1.0459718713e+00 -1.5695979450e-01 3.0810090674e-19 	 2.7469163203e-01 -3.9537500276e-05 -1.2878040577e-19 
0.079             	 1.3400943840e+00 3.1944574101e-01 3.4874849450e-19 	 1.0594449960e+00 3.1912184595e-01 3.1425738211e-19 	 2.8064938803e-01 3.2389506198e-04 3.4491112388e-20 
0.081             	 1.3812806073e+00 5.3753429325e-01 1.7800124160e-19 	 1.0883533324e+00 5.3716550236e-01 3.2171445644e-19 	 2.9292727491e-01 3.6879089622e-04 -1.4371321484e-19 
0.082             	 1.4024664161e+00 -5.6728135192e-01 1.9208974971e-19 	 1.1034908429e+00 -5.6715189295e-01 3.2383452192e-19 	 2.9897557324e-01 -1.2945896594e-04 -1.3174477221e-19 
0.083             	 1.4209910042e+00 5.3006531928e-01 2.8930031242e-19 	 1.1161296458e+00 5.2976324897e-01 3.2766880824e-19 	 3.0486135837e-01 3.0207031781e-04 -3.8368495821e-20 
0.084             	 1.4415821236e+00 -4.5120918569e-01 2.9028483189e-19 	 1.1309986018e+00 -4.5117146406e-01 3.3003322974e-19 	 3.1058352187e-01 -3.7721633528e-05 -3.9748397850e-20 
0.085             	 1.4605215466e+00 3.1636633071e-01 2.9210111381e-19 	 1.1443695289e+00 3.1619980601e-01 3.3419418159e-19 	 3.1615201773e-01 1.6652470138e-04 -4.2093067785e-20 
0.086             	 1.4809339324e+00 -1.5608808775e-01 3.4527994366e-19 	 1.1592309455e+00 -1.5620705198e-01 3.3766741428e-19 	 3.2170298688e-01 1.1896422800e-04 7.6125293844e-21 
0.087             	 1.5007997812e+00 -3.9793550559e-02 3.6482404658e-19 	 1.1734984988e+00 -3.9793685982e-02 3.4253294099e-19 	 3.2730128238e-01 1.3542336208e-07 2.2291105595e-20 
0.088             	 1.5213667697e+00 2.2892843252e-01 2.0172668124e-19 	 1.1883875817e+00 2.2862949691e-01 3.4707752705e-19 	 3.3297918796e-01 2.9893561798e-04 -1.4535084581e-19 
0.089             	 1.5425966503e+00 -4.1460281056e-01 2.7688479066e-19 	 1.2037501631e+00 -4.1447768055e-01 3.5250645193e-19 	 3.3884648721e-01 -1.2513000925e-04 -7.5621661271e-20 
0.091             	 1.5844065799e+00 -6.8476718517e-01 2.3352895561e-19 	 1.2334222536e+00 -6.8457468344e-01 3.6150125472e-19 	 3.5098432625e-01 -1.9250172149e-04 -1.2797229911e-19 
0.092             	 1.6040887814e+00 7.9581642414e-01 3.4430784055e-19 	 1.2469405852e+00 7.9530688000e-01 3.6575780064e-19 	 3.5714819617e-01 5.0954414573e-04 -2.1449960097e-20 
0.093             	 1.6263729751e+00 -9.2491242791e-01 2.5317426776e-19 	 1.2629915250e+00 -9.2460936288e-01 3.6960548994e-19 	 3.6338145007e-01 -3.0306502844e-04 -1.1643122219e-19 
0.094             	 1.6444986157e+00 1.0029101239e+00 4.3003281343e-19 	 1.2750064100e+00 1.0023247257e+00 3.7216458761e-19 	 3.6949220562e-01 5.8539816601e-04 5.7868225823e-20 
0.095             	 1.6666327758e+00 -1.0282536290e+00 2.6167310817e-19 	 1.2910984482e+00 -1.0279508018e+00 3.7575811710e-19 	 3.7553432758e-01 -3.0282721464e-04 -1.1408500892e-19 
0.096             	 1.6851677914e+00 9.8254009797e-01 2.7349924843e-19 	 1.3036687582e+00 9.8200512446e-01 3.7832610938e-19 	 3.8149903321e-01 5.3497351258e-04 -1.0482686095e-19 
0.097             	 1.7072902410e+00 -8.9745016079e-01 2.7723084848e-19 	 1.3198250381e+00 -8.9724576415e-01 3.8302407522e-19 	 3.8746520287e-01 -2.0439664575e-04 -1.0579322675e-19 
0.098             	 1.7269293728e+00 7.4726121743e-01 2.4791581850e-19 	 1.3334272317e+00 7.4686972672e-01 3.8624697454e-19 	 3.9350214109e-01 3.9149070013e-04 -1.3833115605e-19 
0.099             	 1.7489644344e+00 -5.8271357092e-01 3.1687444384e-19 	 1.3492939490e+00 -5.8266721989e-01 3.9125676468e-19 	 3.9967048534e-01 -4.6351026790e-05 -7.4382320838e-20 
0.101             	 1.7925176522e+00 -2.2267811685e-01 3.9562128614e-19 	 1.3799296391e+00 -2.2278018883e-01 4.0114626517e-19 	 4.1258801305e-01 1.0207198050e-04 -5.5249790323e-21 
0.102             	 1.8125479195e+00 6.2819186927e-02 3.9550665308e-19 	 1.3932805865e+00 6.2707078257e-02 4.0477979503e-19 	 4.1926733297e-01 1.1210867022e-04 -9.2731419471e-21 
0.103             	 1.8357693930e+00 1.4319975185e-02 3.1320283827e-19 	 1.4096987686e+00 1.4175765531e-02 4.0976459764e-19 	 4.2607062437e-01 1.4420965399e-04 -9.6561759374e-20 
0.104             	 1.8554712365e+00 -3.8873049231e-02 3.4189318022e-19 	 1.4226750939e+00 -3.9003006321e-02 4.1264139102e-19 	 4.3279614261e-01 1.2995708966e-04 -7.0748210808e-20 
0.105             	 1.8783198698e+00 1.7890086476e-02 4.6704657412e-19 	 1.4387903714e+00 1.7791452191e-02 4.1763209598e-19 	 4.3952949838e-01 9.8634285145e-05 4.9414478143e-20 
0.106             	 1.8982645116e+00 2.7835986321e-03 2.4497516703e-19 	 1.4521265133e+00 2.6297413326e-03 4.2006034203e-19 	 4.4613799835e-01 1.5385729954e-04 -1.7508517500e-19 
0.107             	 1.9199143589e+00 -6.3958397494e-02 2.9347557009e-19 	 1.4672600282e+00 -6.4009837710e-02 4.2422234702e-19 	 4.5265433068e-01 5.1440215680e-05 -1.3074677693e-19 
0.108             	 1.9394158777e+00 1.3641209402e-01 4.4237388247e-19 	 1.4804006949e+00 1.3618942913e-01 4.2664363382e-19 	 4.5901518286e-01 2.2266489625e-04 1.5730248648e-20 
0.109             	 1.9618194152e+00 -2.4455390743e-01 3.6509830025e-19 	 1.4964157930e+00 -2.4453016240e-01 4.3155079484e-19 	 4.6540362215e-01 -2.3745029958e-05 -6.6452494591e-20 
0.111             	 2.0050263061e+00 -5.1956840027e-01 3.8455071750e-19 	 1.5267717730e+00 -5.1943029103e-01 4.4081864285e-19 	 4.7825453309e-01 -1.3810923823e-04 -5.6267925345e-20 
0.112             	 2.0255668888e+00 6.7102374443e-01 3.2895729859e-19 	 1.5407069443e+00 6.7054064758e-01 4.4444877940e-19 	 4.8485994456e-01 4.8309684347e-04 -1.1549148081e-19 
0.113             	 2.0485399270e+00 -8.2819337937e-01 4.2215742293e-19 	 1.5568728755e+00 -8.2794016304e-01 4.4972142852e-19 	 4.9166705145e-01 -2.5321632550e-04 -2.7564005592e-20 
0.114             	 2.0686837422e+00 9.0218810418e-01 4.0162426326e-19 	 1.5701229445e+00 9.0164037228e-01 4.5211886244e-19 	 4.9856079774e-01 5.4773189904e-04 -5.0494599178e-20 
0.115             	 2.0918127511e+00 -8.9208674776e-01 4.3451553860e-19 	 1.5862802782e+00 -8.9189807676e-01 4.5848904383e-19 	 5.0553247286e-01 -1.8867100448e-04 -2.3973505226e-20 
0.116             	 2.1142166747e+00 7.9257577769e-01 5.5752451541e-19 	 1.6016131733e+00 7.9214307570e-01 4.6100467753e-19 	 5.1260350138e-01 4.3270198277e-04 9.6519837880e-20 
0.117             	 2.1356896562e+00 -6.8107810541e-01 4.0379509020e-19 	 1.6160639376e+00 -6.8101377115e-01 4.6609284134e-19 	 5.1962571867e-01 -6.4334256516e-05 -6.2297751132e-20 
0.118             	 2.1573772999e+00 5.2366181140e-01 3.4936344457e-19 	 1.6307558327e+00 5.2336800552e-01 4.6822666764e-19 	 5.2662146716e-01 2.9380588364e-04 -1.1886322307e-19 
0.119             	 2.1790242713e+00 -3.5394751215e-01 5.0248648306e-19 	 1.6454216490e+00 -3.5402764370e-01 4.7300551343e-19 	 5.3360262234e-01 8.0131550675e-05 2.9480969625e-20 
0.121             	 2.2221088049e+00 2.7948028028e-02 4.3635245761e-19 	 1.6745750192e+00 2.7713343915e-02 4.7944552384e-19 	 5.4753378572e-01 2.3468411276e-04 -4.3093066232e-20 
0.122             	 2.2435648546e+00 -2.2213393058e-01 2.2370334969e-19 	 1.6891683807e+00 -2.2211734439e-01 4.8275933184e-19 	 5.5439647390e-01 -1.6586193651e-05 -2.5905598216e-19 
0.123             	 2.2677384207e+00 3.3204486555e-01 3.2416351197e-19 	 1.7063211327e+00 3.3171933019e-01 4.8973865389e-19 	 5.6141728797e-01 3.2553535345e-04 -1.6557514192e-19 
0.124             	 2.2897462890e+00 -4.0497514593e-01 4.9173482050e-19 	 1.7211399234e+00 -4.0495947665e-01 4.9273992770e-19 	 5.6860636565e-01 -1.5669276339e-05 -1.0051071984e-21 
0.125             	 2.3113947988e+00 4.4422988693e-01 3.9658388185e-19 	 1.7355160547e+00 4.4388353698e-01 4.9842159599e-19 	 5.7587874412e-01 3.4634995077e-04 -1.0183771414e-19 
0.126             	 2.3341699870e+00 -4.9400374866e-01 3.8988155863e-19 	 1.7509262959e+00 -4.9396132752e-01 5.0108357383e-19 	 5.8324369115e-01 -4.2421137230e-05 -1.1120201520e-19 
0.127             	 2.3559872390e+00 5.3151017704e-01 2.4043294476e-19 	 1.7653212311e+00 5.3112022120e-01 5.0639713954e-19 	 5.9066600791e-01 3.8995583472e-04 -2.6596419478e-19 
0.128             	 2.3788713292e+00 -6.0587553126e-01 5.2646959582e-19 	 1.7808133826e+00 -6.0575821252e-01 5.0897824456e-19 	 5.9805794654e-01 -1.1731873194e-04 1.7491351255e-20 
0.129             	 2.4014173602e+00 6.2394227037e-01 5.3069496682e-19 	 1.7960436464e+00 6.2349863313e-01 5.1420107383e-19 	 6.0537371382e-01 4.4363723975e-04 1.6493892993e-20 
0.131             	 2.4448135863e+00 5.3599022763e-01 3.1575845081e-19 	 1.8251099151e+00 5.3560047666e-01 5.2142879297e-19 	 6.1970367123e-01 3.8975096189e-04 -2.0567034216e-19 
0.132             	 2.4675546305e+00 -4.8283416634e-01 4.9768897813e-19 	 1.8406011001e+00 -4.8280436569e-01 5.2363387015e-19 	 6.2695353032e-01 -2.9800653040e-05 -2.5944892018e-20 
0.133             	 2.4888668721e+00 3.9279329994e-01 3.9748697192e-19 	 1.8546604510e+00 3.9247131428e-01 5.2830622596e-19 	 6.3420642115e-01 3.2198565400e-04 -1.3081925405e-19 
0.134             	 2.5120300083e+00 -3.5116709870e-01 3.6608598923e-19 	 1.8705560229e+00 -3.5117825174e-01 5.3281863450e-19 	 6.4147398539e-01 1.1153037073e-05 -1.6673264527e-19 
0.135             	 2.5362788684e+00 3.3260637456e-01 4.3820251776e-19 	 1.8872674625e+00 3.3225977860e-01 5.3797964516e-19 	 6.4901140583e-01 3.4659595892e-04 -9.9777127404e-20 
0.136             	 2.5579069199e+00 -3.4324882219e-01 5.5165329987e-19 	 1.9013821337e+00 -3.4325392766e-01 5.4120673897e-19 	 6.5652478620e-01 5.1054747074e-06 1.0446560895e-20 
0.137             	 2.5816605581e+00 3.0286000053e-01 3.1354766906e-19 	 1.9174915786e+00 3.0254071192e-01 5.4657698752e-19 	 6.6416897946e-01 3.1928860728e-04 -2.3302931846e-19 
0.138             	 2.6039248660e+00 -2.4598646228e-01 4.6093011062e-19 	 1.9320366203e+00 -2.4607926486e-01 5.4964580165e-19 	 6.7188824575e-01 9.2802577347e-05 -8.8715691034e-20 
0.139             	 2.6267022492e+00 1.4025862117e-01 3.6891610480e-19 	 1.9470435961e+00 1.4005428340e-01 5.5471726411e-19 	 6.7965865309e-01 2.0433777041e-04 -1.8580115930e-19 
0.141             	 2.6728822974e+00 -1.0702310664e-01 5.1575386397e-19 	 1.9776845137e+00 -1.0707986790e-01 5.6206205498e-19 	 6.9519778371e-01 5.6761259435e-05 -4.6308191013e-20 
0.142             	 2.6953073341e+00 2.3726596605e-01 3.3801193685e-19 	 1.9924519504e+00 2.3690125312e-01 5.6482123189e-19 	 7.0285538372e-01 3.6471292927e-04 -2.2680929504e-19 
0.143             	 2.7178589199e+00 -3.7132380530e-01 3.8769131920e-19 	 2.0074112808e+00 -3.7126681834e-01 5.6847936738e-19 	 7.1044763914e-01 -5.6986961096e-05 -1.8078804818e-19 
0.144             	 2.7403984903e+00 4.4719765890e-01 3.0728437481e-19 	 2.0224068956e+00 4.4675352080e-01 5.7303928368e-19 	 7.1799159474e-01 4.4413809539e-04 -2.6575490887e-19 
0.145             	 2.7644328360e+00 -4.9901197044e-01 4.1991439045e-19 	 2.0387391901e+00 -4.9894101208e-01 5.7668097450e-19 	 7.2569364597e-01 -7.0958360080e-05 -1.5676658404e-19 
0.146             	 2.7856606077e+00 4.7223500603e-01 3.5341145470e-19 	 2.0523193491e+00 4.7182384001e-01 5.8152316656e-19 	 7.3334125864e-01 4.1116602313e-04 -2.2811171186e-19 
0.147             	 2.8111628361e+00 -4.0886003317e-01 5.9511751818e-19 	 2.0699042481e+00 -4.0888831239e-01 5.8605437163e-19 	 7.4125858805e-01 2.8279214058e-05 9.0631465492e-21 
0.148             	 2.8332307780e+00 2.8388661292e-01 4.9719574126e-19 	 2.0840509526e+00 2.8359559768e-01 5.9005494688e-19 	 7.4917982545e-01 2.9101523892e-04 -9.2859205620e-20 
0.149             	 2.8571061640e+00 -1.9291204589e-01 2.6644861883e-19 	 2.0999246804e+00 -1.9305046029e-01 5.9499743206e-19 	 7.5718148361e-01 1.3841440639e-04 -3.2854881322e-19 
