Time  Coordinate0  Coordinate1  CrossSectionLength  Pressure  
0.5800000000000003  10.0000000000000000  0.0000000000000000  1.0846029666646695  705.3228162874677309  
0.5900000000000003  10.0000000000000000  0.0000000000000000  1.0924109081720148  766.2537988413851053  
0.6000000000000003  10.0000000000000000  0.0000000000000000  1.1023661589686982  843.0009217565676636  
0.6100000000000003  10.0000000000000000  0.0000000000000000  1.1135476302071132  927.9710955422684719  
0.6200000000000003  10.0000000000000000  0.0000000000000000  1.1248832915102089  1012.8164779922009302  
0.6300000000000003  10.0000000000000000  0.0000000000000000  1.1352456054326774  1089.2620919381070053  
0.6400000000000003  10.0000000000000000  0.0000000000000000  1.1435681364517825  1149.9057977878017027  
0.6500000000000004  10.0000000000000000  0.0000000000000000  1.1489694709798819  1188.9105760859933980  
0.6600000000000004  10.0000000000000000  0.0000000000000000  1.1508657031659464  1202.5387154084007761  
0.6700000000000004  10.0000000000000000  0.0000000000000000  1.1490495217581209  1189.4865795196155887  
0.6800000000000004  10.0000000000000000  0.0000000000000000  1.1437193332554378  1151.0013962633483970  
0.6900000000000004  10.0000000000000000  0.0000000000000000  1.1354513783901627  1090.7695299465103744  
0.7000000000000004  10.0000000000000000  0.0000000000000000  1.1251217726233864  1014.5876823989827926  
0.7100000000000004  10.0000000000000000  0.0000000000000000  1.1137945394660922  929.8329550389760243  
0.7200000000000004  10.0000000000000000  0.0000000000000000  1.1025973817307400  844.7711057227522815  
0.7300000000000004  10.0000000000000000  0.0000000000000000  1.0926049093274504  767.7594084406968022  
0.7400000000000004  10.0000000000000000  0.0000000000000000  1.0847423879057310  706.4165858543437935  
0.7500000000000004  10.0000000000000000  0.0000000000000000  1.0797155150848368  666.8466286361696120  
0.7600000000000005  10.0000000000000000  0.0000000000000000  1.0779650981945430  653.0029704069299896  
0.7700000000000005  10.0000000000000000  0.0000000000000000  1.0796427647062639  666.2719326913043005  
0.7800000000000005  10.0000000000000000  0.0000000000000000  1.0846029637654051  705.3227935403401716  
0.7900000000000005  10.0000000000000000  0.0000000000000000  1.0924110219169842  766.2546817140352005  
0.8000000000000005  10.0000000000000000  0.0000000000000000  1.1023661488981942  843.0008446471648540  
0.8100000000000005  10.0000000000000000  0.0000000000000000  1.1135476573999736  927.9713006285574011  
0.8200000000000005  10.0000000000000000  0.0000000000000000  1.1248832718958508  1012.8163322927737227  
0.8300000000000005  10.0000000000000000  0.0000000000000000  1.1352456043700387  1089.2620841524419575  
0.8400000000000005  10.0000000000000000  0.0000000000000000  1.1435681356642289  1149.9057920804830246  
0.8500000000000005  10.0000000000000000  0.0000000000000000  1.1489694709374558  1188.9105757807012651  
0.8600000000000005  10.0000000000000000  0.0000000000000000  1.1508657294501055  1202.5389040780535197  
0.8700000000000006  10.0000000000000000  0.0000000000000000  1.1490495405425507  1189.4867146754597798  
0.8800000000000006  10.0000000000000000  0.0000000000000000  1.1437193371081573  1151.0014241780602333  
0.8900000000000006  10.0000000000000000  0.0000000000000000  1.1354513745578874  1090.7695018760935000  
0.9000000000000006  10.0000000000000000  0.0000000000000000  1.1251218612498770  1014.5883405251728391  
0.9100000000000006  10.0000000000000000  0.0000000000000000  1.1137945426664726  929.8329791679541358  
0.9200000000000006  10.0000000000000000  0.0000000000000000  1.1025973830349520  844.7711157059047764  
0.9300000000000006  10.0000000000000000  0.0000000000000000  1.0926049063219760  767.7593851188320286  
0.9400000000000006  10.0000000000000000  0.0000000000000000  1.0847423737253783  706.4164746191920585  
0.9500000000000006  10.0000000000000000  0.0000000000000000  1.0797155052297345  666.8465507891351081  
0.9600000000000006  10.0000000000000000  0.0000000000000000  1.0779650953969744  653.0029482546411828  
0.9700000000000006  10.0000000000000000  0.0000000000000000  1.0796427686164856  666.2719635818925781  
0.9800000000000006  10.0000000000000000  0.0000000000000000  1.0846029702234410  705.3228442089774717  
0.9900000000000007  10.0000000000000000  0.0000000000000000  1.0924110416719635  766.2548350494248552  
1.0000000000000007  10.0000000000000000  0.0000000000000000  1.1023661524612745  843.0008719295142328  
