"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Residual_Density"	"Residual_X-Momentum"	"Residual_Y-Momentum"	"Residual_Energy"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
168	-1.384049839538112e+00	9.944501610953966e-01	1.223805999919874e+00	7.614938680641274e+00	1.888327498481270e+00	2.534720003029113e+05	-4.858884405933850e-10	2.790856372669737e-07	7.349952513280300e-08	-6.859173299744725e-05	1.013787408353209e+05	2.885789574107147e+02	1.110433441276513e+01	1.882483214906583e-02	
169	-1.456964564418640e+00	6.228818978272510e-01	1.223789997192096e+00	7.124414743710469e+00	1.203255309786394e+00	2.534683504525733e+05	-4.858884405933850e-10	2.790856372669737e-07	7.349952513280300e-08	-6.859173299744725e-05	1.013788084707031e+05	2.885829235047713e+02	1.111387261360384e+01	1.733666047114732e-02	
170	-1.732602367332626e+00	9.291539584342714e-01	1.223762459555845e+00	7.875897799118644e+00	1.247087030813288e+00	2.534636892473200e+05	-1.589066656038085e-10	4.100802506457057e-07	2.129831078168110e-08	-4.082996747456491e-05	1.013750839776085e+05	2.885788150160898e+02	1.058863032132760e+01	1.913370688501994e-02	
171	-3.315292941249885e-01	3.533523258502514e-01	1.223893765912922e+00	2.162681108559656e+00	2.435990342297603e+00	2.534826942049733e+05	-1.232386193095181e-09	-2.454405820806471e-07	4.786566920600421e-08	-1.129916636273265e-04	1.013913436689858e+05	2.885941352159265e+02	1.288163432319931e+01	7.815319191306902e-03	
172	9.231990391008830e-01	2.438832463521829e+00	1.223071803739907e+00	1.493884945133447e+01	2.372196716088792e+00	2.533440147743233e+05	2.133921928049176e-09	1.227757712385369e-06	-1.386786250279215e-07	3.012153320014477e-05	1.013001924824080e+05	2.885284626041542e+02	2.714460697140967e-02	3.631864157072184e-02	
173	-2.442492937810654e+00	2.380413423759037e+00	1.223648271523565e+00	9.435607443649882e+00	5.351331781289778e-01	2.534421152517838e+05	1.692448403645130e-10	8.927872308106544e-07	-1.884563795573335e-07	2.927487366832793e-05	1.013622476156051e+05	2.885692005571283e+02	8.778397349464717e+00	2.267967171347883e-02	
174	2.480365372516495e+00	2.390003354505773e+00	1.223367134492700e+00	1.375716203258294e+01	2.889560437003512e-01	2.533782972279462e+05	-3.937068004944422e-09	9.543811891887799e-07	-8.146725921642783e-08	5.268317181617022e-06	1.013203644871492e+05	2.885162505722534e+02	2.871878035427197e+00	3.303192136889749e-02	
175	1.009997524812361e+00	2.336129869984804e-01	1.223137334699662e+00	-4.616961204718313e+00	3.669403739975480e-01	2.532030051726470e+05	-6.015566156314378e-08	-4.797724617588983e-08	-5.532131197583112e-08	5.166410119272768e-05	1.012776945355389e+05	2.884489279808571e+02	-3.145602095762643e+00	1.112154173833516e-02	
176	1.120987847147317e+00	4.842216261483687e-01	1.223105152984178e+00	-2.294839107495009e+00	4.063865595951652e-01	2.531938166607273e+05	-6.598588786488335e-08	1.050621540876762e-07	-3.126682370790945e-07	5.807663546875119e-05	1.012766385253518e+05	2.884535098001323e+02	-3.294524700075367e+00	5.596374911037131e-03	
177	8.244069429014299e-01	4.167853432352597e-01	1.223223927518413e+00	-2.579914498975306e+00	1.094245782599423e+00	2.532072276729309e+05	-6.598588786488335e-08	1.050621540876762e-07	-3.126682370790945e-07	5.807663546875119e-05	1.012816070307427e+05	2.884396508792280e+02	-2.593847025424564e+00	6.728909748996538e-03	
178	9.381490908587186e-01	6.867919884415548e-01	1.223211221143654e+00	-3.346627680638088e-01	9.819752198540957e-01	2.532064667726462e+05	-6.598588786488335e-08	1.050621540876762e-07	-3.126682370790945e-07	5.807663546875119e-05	1.012824107338087e+05	2.884449359971953e+02	-2.480505738442375e+00	2.491034626695830e-03	
179	-1.020453570465570e+00	2.625709283019909e-01	1.223868196048184e+00	5.543059974474017e+00	8.795547668488560e-01	2.534825885665064e+05	-3.686406735425862e-10	-4.330670639873802e-07	4.142946197216446e-08	-1.089492288883775e-04	1.013878879555644e+05	2.885903283783234e+02	1.239429637066009e+01	1.346557496732113e-02	
180	5.299891464260349e-01	1.748101185662246e-01	1.223282862492760e+00	-3.551656627521837e+00	1.039624795103705e+00	2.532234945247493e+05	-8.352966718305765e-08	-1.552431827533951e-07	-4.878670556429654e-08	7.042495417408645e-05	1.012871587391281e+05	2.884415644511959e+02	-1.810923829070267e+00	8.885414667075759e-03	
181	-5.416215439188834e-01	1.527545143996762e-01	1.223976988559557e+00	3.406451002424756e+00	8.290765199437093e-01	2.535021677402924e+05	-8.851159805089992e-10	-5.777273877072275e-07	2.935148057936487e-08	-1.178527891170233e-04	1.013988586798766e+05	2.885959014652983e+02	1.394142996426931e+01	8.410683940297736e-03	
182	1.687701269576276e+00	3.126914667122421e-01	1.222927273174652e+00	-3.864752036347900e+00	-3.554891021236374e-01	2.531751383587834e+05	-4.199084835398992e-08	2.366832356770487e-07	-7.381636943359915e-08	4.007550887763500e-05	1.012675919622257e+05	2.884696966157964e+02	-4.570305707833910e+00	9.320765073200458e-03	
183	-1.647353574676629e+00	2.941066899376840e-01	1.223775293090109e+00	7.113645993377386e+00	4.896343892493752e-01	2.534658013409836e+05	-8.805534079669997e-11	-2.752665073657568e-07	3.466275749763881e-08	-7.124891271814704e-05	1.013780112166284e+05	2.885841214577428e+02	1.100144078809473e+01	1.710928405878319e-02	
184	2.470932181668753e+00	1.056217796833458e+00	1.222991378881115e+00	3.581794368406475e+00	-1.010817494385996e+00	2.532278751056895e+05	-1.711843133911373e-08	7.485513826566148e-07	-9.871953221551877e-08	-4.600908141583204e-06	1.012888849399793e+05	2.885152276121688e+02	-1.567488368455560e+00	8.936840345852355e-03	
185	-2.523996595614598e+00	1.052108880200203e+00	1.223729641250868e+00	8.444687916185423e+00	5.035022053032351e-01	2.534579565546545e+05	5.045430739869516e-11	2.167705979161383e-07	-2.071715632379068e-09	1.228676410391927e-06	1.013714862036236e+05	2.885763123412037e+02	1.008125844360469e+01	2.029969543812890e-02	
186	-1.325561390845180e+00	3.476922057986275e+00	1.223545574683381e+00	1.086592291440788e+01	4.762111487985762e-01	2.534231633838958e+05	4.258060570805355e-11	2.007217913657655e-06	-4.890252469635925e-08	3.503059269860387e-05	1.013499289168472e+05	2.885583480984318e+02	7.041167232717859e+00	2.610342432458654e-02	
187	1.652504301541034e+00	2.296193922227144e+00	1.223101525957226e+00	1.424510149695336e+01	9.603861463545961e-01	2.533357307329875e+05	-5.206696407356048e-09	1.102721167711707e-06	-8.208316382152248e-08	2.837803913280368e-05	1.013009597768204e+05	2.885236365565789e+02	1.353514060635531e-01	3.428058738913399e-02	
188	5.378136735115633e-01	9.087719361937447e-01	1.223107011137692e+00	1.777458382324519e+00	2.426452830708120e+00	2.531680950179494e+05	-8.520684469104367e-08	2.577530127112482e-07	-4.594520777168043e-07	5.716757732443511e-05	1.012657586547505e+05	2.884220838595923e+02	-4.828845755111376e+00	7.223131120091172e-03	
189	-3.747895935412804e-01	9.992456096667047e-01	1.223732863987736e+00	4.861922562367485e+00	7.972421121755176e+00	2.534681135485668e+05	3.188293185019120e-09	8.748123594415347e-07	1.155020799004092e-07	-9.196207975037396e-05	1.013729943043163e+05	2.885798454971240e+02	1.029393658388614e+01	2.240702873021339e-02	
190	1.821688265413039e+00	7.160196994594760e-01	1.223003514071339e+00	2.315035060462787e-01	-8.614291599997070e-01	2.532023048455066e+05	-2.703693047223510e-08	6.069731937063949e-07	-2.335828972466203e-07	3.106286749243736e-05	1.012807918234382e+05	2.884893123130387e+02	-2.708810684226419e+00	2.142006233234614e-03	
191	-1.707585190676218e-03	1.896480340757204e+00	1.223236120507148e+00	1.331896011377742e+01	5.161353564552316e+00	2.533805097436904e+05	5.278079306947348e-09	1.436877658633762e-06	-5.811739089978118e-08	-6.270129233598709e-07	1.013188441453056e+05	2.885428222008451e+02	2.657473601130278e+00	3.429156285826421e-02	
192	-1.884524326694901e+00	2.642579017835176e+00	1.223620229923929e+00	9.846591017972072e+00	8.717055054412879e-01	2.534370506221912e+05	-1.922051406921810e-10	1.345023855847671e-06	-1.384632153378362e-07	-3.103661583736539e-06	1.013588487533464e+05	2.885661371958509e+02	8.299076765820876e+00	2.372263582556483e-02	
193	-3.029856376552798e-01	1.915093602805705e+00	1.223495194574580e+00	1.202837743816548e+01	5.000008875370470e+00	2.534254556658483e+05	5.350089260502955e-10	1.183151720596243e-06	-2.600720092615916e-07	-1.898489426821470e-05	1.013424450176274e+05	2.885489214703018e+02	5.985759078743143e+00	3.126489580696697e-02	
194	-4.566416233281215e-01	2.194910940302304e+00	1.223419156448879e+00	1.161367653345290e+01	3.570925130671779e+00	2.534027222296012e+05	5.350089260502955e-10	1.183151720596243e-06	-2.600720092615916e-07	-1.898489426821470e-05	1.013369550554305e+05	2.885512230494225e+02	5.211543566565639e+00	2.916421164902140e-02	
195	-6.085837600099095e-01	3.105959635906001e-01	1.223853828051021e+00	3.834761452619708e+00	1.611668981381292e+00	2.534768933079100e+05	-1.232386193095181e-09	-2.454405820806471e-07	4.786566920600421e-08	-1.129916636273265e-04	1.013879297187708e+05	2.885938352938700e+02	1.240018597810897e+01	9.980152572275467e-03	
196	1.056768086890141e+00	9.930812022896742e-01	1.223021843526843e+00	2.838776597012367e+00	5.991338998217424e-01	2.531879616441835e+05	-4.216734872386496e-08	8.234912298732411e-07	-4.121454906247379e-07	5.144326132722199e-05	1.012738081305014e+05	2.884650965882956e+02	-3.693677830855213e+00	6.967304769828596e-03	
197	-1.979081593355449e+00	1.304179704049888e+00	1.223723245136288e+00	8.511900111161706e+00	1.130447740004911e+00	2.534564241862420e+05	-1.589066656038085e-10	4.100802506457057e-07	2.129831078168110e-08	-4.082996747456491e-05	1.013705195061457e+05	2.885750687298058e+02	9.944931059891507e+00	2.060448222208622e-02	
198	-1.831572970091237e+00	1.821255563069655e+00	1.223650766578604e+00	9.130739365528592e+00	1.333685223272818e+00	2.534421590065806e+05	-1.763704737811622e-10	1.090090101740770e-06	-1.287047253217821e-07	-2.320212661288679e-05	1.013629463772340e+05	2.885706014646296e+02	8.876939392750669e+00	2.214408306331390e-02	
199	-1.970205600395863e+00	3.506607147502062e+00	1.223579231741527e+00	1.035978263530925e+01	3.074682083557693e-01	2.534297617068776e+05	4.258060570805355e-11	2.007217913657655e-06	-4.890252469635925e-08	3.503059269860387e-05	1.013543464192298e+05	2.885629876503039e+02	7.664140351122895e+00	2.487371059413015e-02	
200	4.498729739823991e-01	1.868323547087695e+00	1.223041707132146e+00	1.398654550564881e+01	3.750589185978796e+00	2.533339594119871e+05	1.742175959051906e-09	1.414104060515342e-06	-1.499064747889634e-07	5.525519372895360e-05	1.012992937854424e+05	2.885330029336540e+02	-9.959308385560775e-02	3.476973552943208e-02	
201	-3.388215529497304e-01	3.037977303675446e+00	1.223447287449049e+00	1.211638602353212e+01	1.559991491879726e+00	2.534060497298549e+05	5.303291139568955e-11	1.317610857753948e-06	-1.544361898364599e-07	1.913384767249227e-05	1.013380231916906e+05	2.885476297132852e+02	5.362176236159218e+00	2.932245411555181e-02	
202	-1.152778761410088e+00	5.016861369352950e-01	1.223843906878265e+00	6.310297479746424e+00	1.371307300501347e+00	2.534782893361706e+05	-4.858884405933850e-10	2.790856372669737e-07	7.349952513280300e-08	-6.859173299744725e-05	1.013845010846978e+05	2.885864153467201e+02	1.191666685908851e+01	1.549376521350887e-02	
203	1.361006847902461e-01	2.501808173940470e-01	1.223411883594496e+00	-6.244723614132150e-01	2.558597987109406e+00	2.532389525120021e+05	-1.304005883273618e-07	-6.633321047999630e-08	-1.393726112297600e-07	8.600653382018209e-05	1.012944470629971e+05	2.884318985954619e+02	-7.830964607122785e-01	6.323005337088563e-03	
204	2.548389988482954e-01	2.141110421264897e-01	1.223307936766084e+00	-1.574285535834102e+00	1.926477091269976e+00	2.532211313517403e+05	-1.121397450454253e-07	-1.765260875252750e-07	-1.799578495109699e-07	8.942166459746659e-05	1.012874405814427e+05	2.884364548366133e+02	-1.771177345546462e+00	5.973442653646744e-03	
205	-1.375577538800345e-01	2.501808173940528e-01	1.223995292692468e+00	6.814132110546728e-01	1.966774338881900e+00	2.535000779638251e+05	-3.352665922662368e-09	-7.034974036645991e-08	-2.566808858794900e-07	-1.205067965202034e-04	1.013993232538427e+05	2.885929079078863e+02	1.400694596568635e+01	4.993431907943349e-03	
206	-2.328770306897318e-01	1.950700935015888e-01	1.223985769017770e+00	1.392436369846348e+00	1.439105068637550e+00	2.534998355815040e+05	-2.245287955560116e-09	-2.982179738708624e-07	-7.114220590409559e-08	-1.244042068719864e-04	1.013992790121662e+05	2.885950274945712e+02	1.400070683488469e+01	4.803936607387572e-03	
207	6.246727247969552e-01	4.465849810317506e-01	1.223335352482452e+00	-1.931983754456750e+00	1.849046317226710e+00	2.532186208549721e+05	-9.300402137313313e-08	-1.017313924212004e-07	-2.643011014491492e-07	6.756355287507176e-05	1.012862791558787e+05	2.884266834739776e+02	-1.934966030362518e+00	6.420775709030845e-03	
208	-1.369756921873245e-01	4.500000000000014e-01	1.223928033398537e+00	6.514470186733946e-01	3.529815740442563e+00	2.534897100716359e+05	1.404705018970276e-09	3.759547240189676e-08	-1.888901284274880e-07	-1.293744717258960e-04	1.013937786789887e+05	2.885929858393372e+02	1.322502876726266e+01	8.611473073953598e-03	
209	1.377647549083078e-01	6.521022517425834e-01	1.223625828015746e+00	1.546402750384060e-02	4.008091114116838e+00	2.532221335593026e+05	-1.701891210181827e-07	-5.644742263888336e-08	-1.348562692626842e-07	1.092203310690820e-04	1.012862276155455e+05	2.883580673663948e+02	-1.942234445711445e+00	9.622264357048806e-03	
210	2.363077457696185e-01	5.998246019605759e-01	1.223546780238375e+00	-2.012149575682484e-01	3.666043552049629e+00	2.532260560182130e+05	-1.337779285126572e-07	-4.269298870939603e-08	-2.776702414664101e-07	7.662543794140220e-05	1.012882189177247e+05	2.883823663944522e+02	-1.661413379671528e+00	8.814486475539602e-03	
211	-1.377489364434194e-01	6.522417434341670e-01	1.223803708250609e+00	5.052184440710874e-01	4.989763138851700e+00	2.534767523680023e+05	8.877405699436736e-09	1.348113182753075e-07	1.077911369051776e-07	-1.255560782738030e-04	1.013865903236281e+05	2.886018417464336e+02	1.221129934115090e+01	1.203329544190826e-02	
212	-2.376510068066948e-01	6.027751396994815e-01	1.223822810813060e+00	1.291845254419096e+00	4.586261357522703e+00	2.534749995427622e+05	3.889722766103887e-09	3.975736126982099e-07	1.922944399268545e-07	-1.402569178026170e-04	1.013862896954761e+05	2.885964812417483e+02	1.216890360684093e+01	1.143208495004499e-02	
213	1.361239902466509e-01	4.499999999999956e-01	1.223462464274814e+00	-3.129107037699819e-01	3.620034475737842e+00	2.532249329272245e+05	-1.478710636160230e-07	-7.027536536030610e-08	-1.516844228000025e-07	9.855444659478962e-05	1.012878149415857e+05	2.884010902538279e+02	-1.718383643249362e+00	8.723508241175669e-03	
214	-1.242479812230240e-01	7.515096363285105e-01	1.223999109945433e+00	4.161849053550030e-01	5.663747341349851e+00	2.535235043136303e+05	8.877405699436736e-09	1.348113182753075e-07	1.077911369051776e-07	-1.255560782738030e-04	1.014041319105380e+05	2.886056937700598e+02	1.468508116458030e+01	1.362356724318689e-02	
215	1.245051833932399e-01	7.505649192743267e-01	1.223760828358144e+00	1.098998838508040e-01	3.986737884936538e+00	2.532383968893086e+05	-1.744969000405661e-07	4.025864053236461e-08	-6.695310084126049e-08	8.356448961421847e-05	1.012927592025135e+05	2.883448500015434e+02	-1.021125015724929e+00	9.573729207201578e-03	
216	-4.390190150940498e-01	2.681287137781055e-01	1.224018974833604e+00	2.805207593373453e+00	1.672686955517265e+00	2.535094767221195e+05	-1.232386193095181e-09	-2.454405820806471e-07	4.786566920600421e-08	-1.129916636273265e-04	1.014020477303623e+05	2.885950782447651e+02	1.439116208747159e+01	7.835038650406717e-03	
217	-7.960145079663041e-01	2.192181060206878e+00	1.223588849020409e+00	1.071385788398436e+01	2.799182414406227e+00	2.534328991936801e+05	5.350089260502955e-10	1.183151720596243e-06	-2.600720092615916e-07	-1.898489426821470e-05	1.013531166420937e+05	2.885572183408510e+02	7.490712465617454e+00	2.657566721849457e-02	
218	-2.174567970214620e-01	8.767181889483390e-02	1.223999992223143e+00	1.305204336417885e+00	6.587045656461914e-01	2.535033374854652e+05	-1.773416746786438e-09	-3.660276277628327e-07	-1.665525195537754e-08	-8.475084905512631e-05	1.014009857376373e+05	2.885965314412754e+02	1.424139580275563e+01	3.507294021474221e-03	
219	2.195123178063388e-01	8.896264392718707e-02	1.223384274594655e+00	-1.852951227242566e+00	9.359286347660534e-01	2.532445677492789e+05	-1.107848033310432e-07	-1.095603425760316e-07	-5.966951366342954e-08	5.422611138783395e-05	1.012971225965150e+05	2.884460264941508e+02	-4.057824686190310e-01	4.983837961165416e-03	
220	9.947765780278539e-01	1.954236898654572e+00	1.223043633289533e+00	1.361359932522432e+01	1.929886296227069e+00	2.533163953001865e+05	-4.225125582735245e-09	1.276738458955151e-06	-8.611680857306681e-08	4.710283246822655e-05	1.012956426984889e+05	2.885221490715716e+02	-6.144833607514786e-01	3.301514346459653e-02	
221	-1.799946127886833e+00	6.076154737994853e-01	1.223802290008004e+00	7.594065983783685e+00	7.959981964221911e-01	2.534718493280270e+05	-1.589066656038085e-10	4.100802506457057e-07	2.129831078168110e-08	-4.082996747456491e-05	1.013792114844064e+05	2.885811719542448e+02	1.117070715081164e+01	1.832116258644399e-02	
222	3.958016663542748e-01	2.484753446952043e-01	1.223377963216411e+00	-2.298394618942259e+00	1.769897896038236e+00	2.532355855872424e+05	-1.121397450454253e-07	-1.765260875252750e-07	-1.799578495109699e-07	8.942166459746659e-05	1.012928585102003e+05	2.884353724280499e+02	-1.007120265086879e+00	6.964618587466244e-03	
223	1.444805463002793e+00	5.538330012271688e-01	1.223106511622619e+00	-1.515502930456764e+00	-2.317355898667988e-01	2.532067020000491e+05	-4.232392747383074e-08	4.277961958010223e-07	-3.199057261593641e-07	5.795902688987553e-05	1.012822964589187e+05	2.884693041457675e+02	-2.496621221443126e+00	3.681396789663738e-03	
224	7.503655909120527e-01	8.323268945914900e-01	1.223264648150568e+00	1.076604889454711e+00	1.703353265968623e+00	2.532087838496115e+05	-8.520684469104367e-08	2.577530127112482e-07	-4.594520777168043e-07	5.716757732443511e-05	1.012828496621722e+05	2.884335879283215e+02	-2.418606378201731e+00	4.838347528791686e-03	
225	1.993896759807293e+00	1.418518466075706e+00	1.222880325245169e+00	7.265056533908272e+00	-9.220617096961332e-01	2.532219741138895e+05	-1.969926732847682e-08	9.261554323458654e-07	-2.877182019300761e-07	4.542843089438975e-05	1.012800183466592e+05	2.885161703485792e+02	-2.817889344350103e+00	1.758697126246074e-02	
226	-8.255518815242411e-01	3.561122262098717e-01	1.223930432718476e+00	4.858769066738517e+00	1.498128047318057e+00	2.534941423313880e+05	-7.527511947102994e-10	1.483032985305499e-07	9.457514815736090e-08	-9.857033728621900e-05	1.013934325054474e+05	2.885914348011963e+02	1.317621004758186e+01	1.219831887209180e-02	
227	1.996661901676307e+00	2.656312845274820e+00	1.222991537278684e+00	1.502171683431289e+01	9.457037767465940e-01	2.533214885085221e+05	1.212932643213094e-09	1.103913129796297e-06	3.212125165852342e-08	3.285377169959247e-05	1.012915475048129e+05	2.885227743976791e+02	-1.192003269931522e+00	3.614233199059638e-02	
228	-5.776817164230613e-01	1.526764162874184e+00	1.223460127420351e+00	9.742526409619286e+00	5.567908921108868e+00	2.534108315635986e+05	8.697349507258423e-10	1.032043682513972e-06	-1.109280605149365e-07	-4.549621371552348e-05	1.013437486394518e+05	2.885609038044764e+02	6.169600825246094e+00	2.693315564435502e-02	
229	-1.291624754697460e+00	1.281215378660550e+00	1.223676100936978e+00	8.187361762245418e+00	2.358516464107368e+00	2.534457951413538e+05	-4.315907631280425e-10	7.723151025373909e-07	-2.078172922637123e-08	-3.917439607903361e-05	1.013664529081608e+05	2.885746095989206e+02	9.371443824686065e+00	2.044609839079199e-02	
230	2.186132954653092e-01	1.840713527957365e+00	1.223321226066025e+00	1.389365418035930e+01	4.830655059052289e+00	2.534002419976713e+05	5.278079306947348e-09	1.436877658633762e-06	-5.811739089978118e-08	-6.270129233598709e-07	1.013247227942408e+05	2.885394889476274e+02	3.486503207001820e+00	3.531062361008989e-02	
231	-1.062046605340899e+00	3.023972729912068e+00	1.223536683108058e+00	1.091947975332706e+01	1.087817280664778e+00	2.534213549863156e+05	-1.922051406921810e-10	1.345023855847671e-06	-1.384632153378362e-07	-3.103661583736539e-06	1.013488583371121e+05	2.885573969614423e+02	6.890189974914730e+00	2.633688775014373e-02	
232	-2.513036870268397e+00	4.851183949441794e-01	1.223788532084430e+00	8.083280737048950e+00	2.701823891943343e-01	2.534699583265213e+05	5.045430739869516e-11	2.167705979161383e-07	-2.071715632379068e-09	1.228676410391927e-06	1.013772931787918e+05	2.885789555880921e+02	1.090018034012828e+01	1.940629259945618e-02	
233	2.541792625166094e+00	4.690034849768865e-01	1.222328748193609e+00	-1.563982403324627e+00	-7.002450465632186e-01	2.530695393845032e+05	-1.711843133911373e-08	7.485513826566148e-07	-9.871953221551877e-08	-4.600908141583204e-06	1.012273352964632e+05	2.884962177399976e+02	-1.024745501859009e+01	4.117176615285787e-03	
234	-1.636971523359341e+00	3.052429090789354e+00	1.223598986483403e+00	1.034981009988926e+01	7.347962335972191e-01	2.534335455402072e+05	-1.922051406921810e-10	1.345023855847671e-06	-1.384632153378362e-07	-3.103661583736539e-06	1.013558211935619e+05	2.885625275820385e+02	7.872118680287453e+00	2.490096804177530e-02	
235	7.058174391910215e-01	1.832680612802468e+00	1.223184123734526e+00	1.359970331689312e+01	2.682428500718582e+00	2.533499075178163e+05	1.742175959051906e-09	1.414104060515342e-06	-1.499064747889634e-07	5.525519372895360e-05	1.013085454389550e+05	2.885257573551052e+02	1.205110556332802e+00	3.328006971863692e-02	
236	1.190195808284199e+00	7.381210119084465e-01	1.222910644363619e+00	8.218008008165190e-02	2.320316649070154e-01	2.531582463309532e+05	-4.232392747383074e-08	4.277961958010223e-07	-3.199057261593641e-07	5.795902688987553e-05	1.012632886228659e+05	2.884613605397362e+02	-5.177179119180662e+00	5.911819670966352e-04	
237	1.269682638295776e+00	2.261261218206821e+00	1.223123720214194e+00	1.468665095724481e+01	1.672780175070146e+00	2.533470309703859e+05	-4.225125582735245e-09	1.276738458955151e-06	-8.611680857306681e-08	4.710283246822655e-05	1.013030848642345e+05	2.885244536627647e+02	4.350393787247546e-01	3.549041750345490e-02	
238	-1.870228367975691e-01	1.463182121618389e+00	1.223314371460124e+00	1.141442518833189e+01	7.386633117588987e+00	2.533954499787001e+05	4.774788342487568e-09	1.448377645374421e-06	1.365303825551223e-07	-1.685807364992797e-05	1.013279585773437e+05	2.885503202207380e+02	3.942825743014221e+00	3.263726282795595e-02	
239	2.059633402887429e+00	3.571679709638786e+00	1.223088892203495e+00	1.607851979616697e+01	5.319937563212616e-01	2.533559877855442e+05	3.153427963198396e-09	1.693730457219544e-06	-1.509800534593708e-08	4.094763426110148e-06	1.013000757345156e+05	2.885240988877868e+02	1.068037168880389e-02	3.862653451670048e-02	
240	-2.240380831125377e-01	5.000000000000024e-01	1.223955311390058e+00	1.217959856869723e+00	3.806428572722652e+00	2.534975809684079e+05	-7.873932617030732e-10	3.607142318173828e-08	1.220977896565500e-08	-1.377060543745756e-04	1.013964224350972e+05	2.885940786860320e+02	1.359786138727451e+01	9.587954193905230e-03	
241	-2.353998609963587e-01	1.059064651541810e+00	1.223404420693954e+00	5.280153158602892e+00	9.332741492570243e+00	2.534019991010117e+05	-3.417694571794527e-09	1.097657922777273e-06	4.650440423858981e-07	-4.210876068100333e-05	1.013420028992452e+05	2.885690722348579e+02	5.923409849841776e+00	2.573756895482993e-02	
242	-2.228364613292486e-01	4.000000000000013e-01	1.223958064441181e+00	1.375781204317005e+00	3.015422363749607e+00	2.534954444803435e+05	-7.873932617030732e-10	3.607142318173828e-08	1.220977896565500e-08	-1.377060543745756e-04	1.013963827067871e+05	2.885933164765431e+02	1.359225874871204e+01	7.951559347202373e-03	
243	-1.591384663213057e+00	1.206753290964038e+00	1.223671318596729e+00	8.218850698024308e+00	1.672636379709086e+00	2.534450128596812e+05	-4.315907631280425e-10	7.723151025373909e-07	-2.078172922637123e-08	-3.917439607903361e-05	1.013665074127112e+05	2.885758925700092e+02	9.379130265290218e+00	2.012703573487075e-02	
244	-2.103474478342779e+00	7.886938347034433e-01	1.223727083105264e+00	8.060401070323197e+00	7.246532950993874e-01	2.534569348821098e+05	-1.589066656038085e-10	4.100802506457057e-07	2.129831078168110e-08	-4.082996747456491e-05	1.013720697380371e+05	2.885785767598018e+02	1.016355070329563e+01	1.941955328020686e-02	
245	-2.307303854002459e-01	2.991130507692769e-01	1.223949707283156e+00	1.392313707741368e+00	2.227481911609902e+00	2.534923680727188e+05	-2.245287955560116e-09	-2.982179738708624e-07	-7.114220590409559e-08	-1.244042068719864e-04	1.013958196969534e+05	2.885936845550457e+02	1.351286094393151e+01	6.301956818747722e-03	
246	-2.027772380352564e+00	2.204400415732852e+00	1.223649877164844e+00	9.425398783562130e+00	9.582342125275923e-01	2.534424983541041e+05	-1.763704737811622e-10	1.090090101740770e-06	-1.287047253217821e-07	-2.320212661288679e-05	1.013623290741558e+05	2.885690538090524e+02	8.789884946517775e+00	2.273535343846015e-02	
247	2.054216977782493e+00	1.014584764636100e+00	1.222815416877263e+00	3.343686275543365e+00	-1.129943278424693e+00	2.531827858613511e+05	-2.703693047223510e-08	6.069731937063949e-07	-2.335828972466203e-07	3.106286749243736e-05	1.012710769136167e+05	2.885060123065422e+02	-4.078844504765573e+00	8.476561492992299e-03	
248	2.236298745292536e-01	4.044008069239095e-01	1.223416388790342e+00	-7.721348299547576e-01	3.123861338247174e+00	2.532250056182776e+05	-1.268286116129502e-07	-1.442316748256900e-07	-2.321875012256669e-07	7.982770330272615e-05	1.012883094954481e+05	2.884133600387626e+02	-1.648639761936858e+00	7.725702370868257e-03	
249	-2.511966128287413e+00	3.511966128287412e+00	1.223552010443317e+00	1.013281532581714e+01	1.497106773615619e-01	2.534239021354076e+05	2.391451481287277e-10	1.521683735461465e-06	-1.920916469499989e-07	4.291496588848531e-05	1.013527742592594e+05	2.885649313818532e+02	7.442428325960495e+00	2.432117031281694e-02	
250	2.217723537616267e-01	4.999999999999956e-01	1.223489713400804e+00	-4.721029363501965e-01	3.519204504030283e+00	2.532266007208391e+05	-1.268286116129502e-07	-1.442316748256900e-07	-2.321875012256669e-07	7.982770330272615e-05	1.012885793504486e+05	2.883968435730259e+02	-1.610583775406590e+00	8.524584026713139e-03	
251	-6.154403309123762e-01	2.470551532315134e+00	1.223499374992091e+00	1.135389335076543e+01	2.517948783992742e+00	2.534155468917745e+05	-6.461957635650606e-10	1.329077182532501e-06	-1.398012390296799e-07	-9.298441000282764e-06	1.013441098839038e+05	2.885526758659690e+02	6.220544902526696e+00	2.791290443025977e-02	
252	8.810103518712058e-02	1.201045378668145e+00	1.222559746797123e+00	7.418014561473967e+00	3.666720551167709e+00	2.531701621879961e+05	-2.713261149089874e-08	1.432687113833708e-06	8.238039539421038e-08	2.864125417545438e-05	1.012568634955008e+05	2.885258463119974e+02	-6.083275207899112e+00	1.987671032149091e-02	
253	5.751511093052171e-01	1.083742626294391e+00	1.223030298346214e+00	3.902564183210909e+00	2.111080447192316e+00	2.531789447642898e+05	-5.222446919361801e-08	9.681302710617956e-07	-3.270784332265464e-07	5.793554009869695e-05	1.012683585794432e+05	2.884475802057668e+02	-4.462194409357806e+00	1.065532242736312e-02	
