"PointID"	"x"	"y"	"z"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
200	1.556878973662428e+00	0.000000000000000e+00	1.429592127496388e+00	1.226316538653597e+00	8.899759328481153e+00	1.040881530468969e-06	-3.361882017503265e+00	2.536223352114580e+05	1.014341731376414e+05	2.881456404426038e+02	1.892161015955167e+01	2.279743295986645e-02	
201	-2.135573730679655e-01	0.000000000000000e+00	1.580206642994352e-01	1.226557284104441e+00	1.019071872699016e+00	-1.110248529481658e-05	9.740268693999208e-01	2.536397335383683e+05	1.014555693806120e+05	2.881498526829120e+02	2.193899035566567e+01	3.377371402759498e-03	
202	-3.890522885318832e-01	0.000000000000000e+00	1.526836842909433e-01	1.226907578515756e+00	2.091527268596481e+00	-9.724845459705957e-06	5.930636139630837e-01	2.537391789363448e+05	1.014949011480040e+05	2.881792595538913e+02	2.748570695304199e+01	5.206723168925604e-03	
203	-5.300891290842962e-01	0.000000000000000e+00	2.792970282778868e-01	1.226337641091917e+00	2.801074187126317e+00	-7.775176979751840e-06	1.160332261628485e+00	2.536478177557941e+05	1.014576279413604e+05	2.882073094025263e+02	2.222929648292698e+01	7.264450415769047e-03	
204	3.565946111503604e+00	0.000000000000000e+00	5.035476769259837e-01	1.226472271353929e+00	7.493345460717022e+00	2.754499410236120e-06	-4.447044306249661e-01	2.536083803073440e+05	1.014341634947818e+05	2.881090254356859e+02	1.892025028653148e+01	1.798681205718527e-02	
205	3.891096228906551e-01	0.000000000000000e+00	1.386918263142587e-01	1.226170339414095e+00	-7.671497720306861e-01	6.619229999209576e-07	1.036836506377548e-01	2.535019841036268e+05	1.014006958949871e+05	2.880848860753588e+02	1.420052108124851e+01	1.855457638303795e-03	
206	1.504113279228903e-01	0.000000000000000e+00	9.126969457768456e-01	1.225686268104908e+00	1.463794712973726e-01	-8.022479463388285e-07	4.836367630126256e-01	2.534659738254810e+05	1.013863478667627e+05	2.881578824054032e+02	1.217710714464488e+01	1.211459091568349e-03	
207	-8.070108030661320e-02	0.000000000000000e+00	1.121764410007597e+00	1.225373269836562e+00	7.388701796026250e+00	-4.472178529318665e-06	6.396566371506480e+00	2.534545285753634e+05	1.013662228779994e+05	2.881742734714936e+02	9.339004089600930e+00	2.343566289369398e-02	
208	-1.773729438480966e+00	0.000000000000000e+00	2.251628332203707e+00	1.224715389843545e+00	1.038161030407945e+01	-1.715606580770048e-06	1.393965113231105e+00	2.535732908925667e+05	1.014113985661419e+05	2.884575710170532e+02	1.570985279113359e+01	2.512001128248747e-02	
209	-5.131609952662345e-01	0.000000000000000e+00	1.722883911813801e+00	1.225669192128139e+00	1.158262861610445e+01	-2.895404129129938e-06	5.057192732268168e+00	2.536321457556844e+05	1.014267937678927e+05	2.882768529962067e+02	1.788094315226716e+01	3.029490683854042e-02	
210	3.141544453731010e+00	0.000000000000000e+00	1.140782270522793e+00	1.226907354911784e+00	8.135481565263426e+00	2.516809889911640e-06	-1.553077465450780e+00	2.537150468175133e+05	1.014748364466746e+05	2.881223414114228e+02	2.465610586300313e+01	1.983841596056360e-02	
211	-1.562483280352914e-01	0.000000000000000e+00	9.024089340525775e-01	1.227014680534392e+00	1.563409797303702e+00	-8.194010867258355e-06	6.571583950367774e+00	2.537705459490221e+05	1.015007808213571e+05	2.881707983242233e+02	2.831488102624206e+01	1.617713027256986e-02	
212	-2.398406843342953e+00	0.000000000000000e+00	3.398406843342015e+00	1.224249760023279e+00	1.093039295339972e+01	-1.085377723699590e-06	1.911226948628418e-01	2.535267475415548e+05	1.013911752197787e+05	2.885097368944072e+02	1.285787897034051e+01	2.622424814962475e-02	
213	2.969395338085277e+00	0.000000000000000e+00	3.319252985360198e+00	1.227251837449953e+00	1.209765106377847e+01	1.946219025052780e-06	-5.852320779727856e-01	2.538403379069275e+05	1.015122287967963e+05	2.881476072072110e+02	2.992931840308307e+01	2.900137470631938e-02	
214	-9.094464258179562e-01	0.000000000000000e+00	1.295801519838220e+00	1.225649646639438e+00	8.385124497180977e+00	-2.868809025512455e-06	4.341184097469358e+00	2.536458470155643e+05	1.014437904085746e+05	2.883297590537800e+02	2.027787456981852e+01	2.263162987107333e-02	
215	-1.370159998391799e+00	0.000000000000000e+00	2.730489598433028e+00	1.225082311336785e+00	1.127799709695999e+01	-2.045602218926436e-06	1.419077361045202e+00	2.536268585193699e+05	1.014296498048316e+05	2.884230745876127e+02	1.828371242865999e+01	2.725297415871160e-02	
216	-6.427044833710208e-01	0.000000000000000e+00	3.493721551500315e+00	1.225248985491144e+00	1.276545403978678e+01	-1.921662944479846e-06	5.228550762130871e-01	2.536165930616551e+05	1.014199928125947e+05	2.883563828939119e+02	1.692184636788539e+01	3.063107702654219e-02	
217	2.021460334597775e+00	0.000000000000000e+00	8.819154046776061e-01	1.226886912992547e+00	5.983722018801801e+00	1.820411791017803e-06	-2.676270156397839e+00	2.537106291188927e+05	1.014772473587847e+05	2.881339875271429e+02	2.499610192986344e+01	1.570068739164932e-02	
218	9.241809743980802e-01	0.000000000000000e+00	6.578653693804982e-01	1.226185924889709e+00	1.702465303292177e+00	7.053072020050552e-07	-2.012464058426282e+00	2.535414032196808e+05	1.014154279524532e+05	2.881230784068048e+02	1.627809229349923e+01	6.317542922976960e-03	
219	3.865077537952837e+00	0.000000000000000e+00	1.412672183130281e+00	1.226546481052227e+00	8.953726189215246e+00	2.187523291047198e-06	-1.177170254976445e+00	2.536303932838375e+05	1.014388590091102e+05	2.881049301058305e+02	1.958242971516334e+01	2.163799129953806e-02	
220	2.638067182513694e-01	0.000000000000000e+00	2.875664177507361e+00	1.226157483302092e+00	1.448643502370741e+01	-1.870261676505949e-06	9.248998657974886e-01	2.537299423546667e+05	1.014576074188115e+05	2.882495970367726e+02	2.222640231441493e+01	3.478287121778693e-02	
221	1.462425277485799e+00	0.000000000000000e+00	2.297261773933105e+00	1.226340352926856e+00	1.262225272025114e+01	7.198119244619431e-07	-2.000158072533974e+00	2.536713232962522e+05	1.014418936629654e+05	2.881619763404939e+02	2.001038823373366e+01	3.062273705857683e-02	
222	1.708831396125831e+00	0.000000000000000e+00	1.086362328888810e+00	1.226629595564465e+00	6.670968313625986e+00	1.429982634038549e-06	-3.339989879104022e+00	2.536674064112104e+05	1.014578877221951e+05	2.881394499309413e+02	2.226593177198225e+01	1.787300674400940e-02	
223	3.784363174952233e-01	0.000000000000000e+00	5.385047298682386e-01	1.226004596466217e+00	-1.604889533425588e-01	2.536008932926062e-07	2.962136334058191e-01	2.534856604029976e+05	1.013942456458980e+05	2.881055041414270e+02	1.329088223071519e+01	8.075691473059783e-04	
224	1.779128149737260e-01	0.000000000000000e+00	3.156849551273778e-01	1.225837342060175e+00	-1.696134983034986e-01	2.236227982494356e-07	7.583543691031233e-01	2.534352745747233e+05	1.013740113061999e+05	2.880873110541874e+02	1.043735808769656e+01	1.863064977150787e-03	
225	-1.788466083361653e-01	0.000000000000000e+00	3.114543483491244e-01	1.226438446346753e+00	5.442088204076465e-01	-1.110271443861386e-05	2.087516170354684e+00	2.536100460542387e+05	1.014432594945735e+05	2.881428080241244e+02	2.020300304237406e+01	5.169034413449985e-03	
226	1.725513847668048e-01	0.000000000000000e+00	7.924238999576657e-01	1.224849671559963e+00	2.596927773222998e-03	-5.136047445886026e-07	9.876596342969086e-01	2.532745893400768e+05	1.013096764547213e+05	2.881366374218036e+02	1.364610734922975e+00	2.369615754927130e-03	
227	2.932458646616047e-01	0.000000000000000e+00	1.737431831413175e+00	1.226535143727258e+00	1.318182053983409e+01	-1.485608119772206e-06	6.101137739699476e-01	2.537383957413739e+05	1.014669640621972e+05	2.881874174017273e+02	2.354591202894313e+01	3.161358387388604e-02	
228	1.727714943475872e+00	1.000000000000000e-02	1.839273712736525e+00	1.226610380438761e+00	1.060725980819802e+01	-1.207262635486401e-06	-2.845223164369081e+00	2.536983355648752e+05	1.014596687710645e+05	2.881490219411394e+02	2.251710211034577e+01	2.631032801587100e-02	
229	9.568004888415225e-01	1.000000000000000e-02	8.999999999999996e-01	1.226043942209957e+00	3.963850551381492e+00	-5.596718860145121e-07	-2.795758448538865e+00	2.535326997565357e+05	1.014092418058404e+05	2.881388676647380e+02	1.540569818648582e+01	1.162626390796065e-02	
230	-9.825948741537733e-01	1.000000000000000e-02	9.203063592817843e-01	1.225698311458375e+00	6.485102869016048e+00	3.317350636343382e-06	3.355148697929231e+00	2.536401444005613e+05	1.014473584609747e+05	2.883284522157867e+02	2.078105499572152e+01	1.750018936209284e-02	
231	1.303010473147014e-02	1.000000000000000e-02	2.544484547326782e+00	1.225614632248860e+00	1.412018069774081e+01	1.361281325000708e-06	1.897787906084683e+00	2.536200614576987e+05	1.014149014305758e+05	2.882558839312682e+02	1.620384016017731e+01	3.415355613531066e-02	
232	0.000000000000000e+00	1.000000000000000e-02	1.748958101787533e+00	1.225516366376237e+00	1.328203429542530e+01	1.760796317613965e-06	2.974429893129892e+00	2.535475538165501e+05	1.013887877944077e+05	2.882047673726348e+02	1.252119509346123e+01	3.263411954100657e-02	
233	-1.132029953158250e+00	1.000000000000000e-02	2.122440212023756e+00	1.225281607383899e+00	1.103017774807500e+01	2.555111966280898e-06	2.636943861758307e+00	2.536299294027368e+05	1.014309776821321e+05	2.883799369423554e+02	1.847097477536304e+01	2.718842760679169e-02	
234	3.694852245027625e+00	1.000000000000000e-02	2.108640767239423e+00	1.226567582992388e+00	9.984165223966965e+00	-1.936657514686105e-06	-1.347914885441876e+00	2.536518476492692e+05	1.014441887397473e+05	2.881151106821309e+02	2.033404875860593e+01	2.413851755294997e-02	
235	5.541062016519244e-01	1.000000000000000e-02	1.409801868043959e+00	1.225825507246379e+00	9.974603989771611e+00	4.819752900464167e-07	-1.732505292033226e+00	2.535476278463023e+05	1.014023286443757e+05	2.881705661398746e+02	1.443077765840344e+01	2.426875774009741e-02	
236	-5.497855166717640e-01	1.000000000000000e-02	1.395413135419030e+00	1.225807101488350e+00	9.177655262215827e+00	2.934217127170373e-06	5.895182631418692e+00	2.536356276981686e+05	1.014348381497412e+05	2.882672817230482e+02	1.901539271487457e+01	2.614405527233538e-02	
237	5.531045016256332e-01	1.000000000000000e-02	4.992195330173207e-01	1.225673548252444e+00	-5.272635654100572e-02	-4.742293983856568e-07	-3.690163192501754e-01	2.534183814801586e+05	1.013673299183078e+05	2.881068199390971e+02	9.495123157212049e+00	8.937863372440613e-04	
238	4.672812122144188e-01	1.000000000000000e-02	8.718936996566210e-01	1.225773480158026e+00	2.156462217926291e+00	2.131439440858744e-08	-1.131823298323367e+00	2.534696092079943e+05	1.013868759100533e+05	2.881388810641466e+02	1.225157383349608e+01	5.838709891119890e-03	
239	-5.374226884502989e-01	1.000000000000000e-02	4.938127011534965e-01	1.225981332014737e+00	3.014236231247116e+00	5.652795119410125e-06	2.651085427648673e+00	2.535881876864292e+05	1.014326463438428e+05	2.882200865741265e+02	1.870629584583120e+01	9.620666434856843e-03	
240	6.318543253695658e-04	1.000000000000000e-02	1.424767491028161e+00	1.226162977861268e+00	1.181748516261388e+01	2.568944983034768e-06	3.556147451088803e+00	2.536533547011028e+05	1.014365002985287e+05	2.881883385259601e+02	1.924979530795363e+01	2.957423230648799e-02	
241	2.597586592852210e+00	1.000000000000000e-02	1.058837186385108e+00	1.226611142307175e+00	7.493056953576141e+00	-2.536724477942588e-06	-2.077931725969983e+00	2.536586790879951e+05	1.014536129765438e+05	2.881316443086308e+02	2.166309075501673e+01	1.862928300837626e-02	
242	-4.652818771308317e-01	1.000000000000000e-02	8.722244593264402e-01	1.226221144522989e+00	4.181946062929549e+00	5.325194790724844e-06	5.424990301979578e+00	2.536527947232808e+05	1.014534652415237e+05	2.882228644373754e+02	2.164225659620333e+01	1.641320539833804e-02	
243	1.590001474409012e+00	1.000000000000000e-02	7.441436109477954e-01	1.226687560622142e+00	4.349102700263162e+00	-1.368867316295314e-06	-2.786933864769523e+00	2.536620292684585e+05	1.014604615051770e+05	2.881331435599569e+02	2.262889651346286e+01	1.237448945126280e-02	
244	9.095373255472478e-01	1.000000000000000e-02	2.203374354656102e+00	1.226188635906958e+00	1.347121425085844e+01	-6.721739861556179e-08	-1.394673354172048e+00	2.536571813173741e+05	1.014329556411156e+05	2.881722377595590e+02	1.874991413278303e+01	3.245559954271558e-02	
245	-1.779160986901295e+00	1.000000000000000e-02	8.965036540400219e-01	1.224981076261757e+00	7.856951532277582e+00	2.254159485871234e-06	1.401701694418994e+00	2.535996277936855e+05	1.014294515355941e+05	2.884463466512800e+02	1.825575174080977e+01	1.913581153721861e-02	
246	2.597201213190163e+00	1.000000000000000e-02	2.748442441776621e+00	1.226802934331959e+00	1.172929290199436e+01	-1.783896260991948e-06	-1.453528988128852e+00	2.537466274690143e+05	1.014758781274191e+05	2.881498231831811e+02	2.480300767439605e+01	2.831055381232566e-02	
247	4.628836532667479e+00	1.000000000000000e-02	1.271214736831062e+00	1.226295373381336e+00	9.028841320169903e+00	-1.854982475955875e-06	-7.032554542961253e-01	2.535490754673122e+05	1.014062542017260e+05	2.880713025723817e+02	1.498437480270743e+01	2.170458586511656e-02	
248	9.978271502869662e-01	1.000000000000000e-02	4.557503226428092e-01	1.226123276098360e+00	1.008354540380342e+00	-9.204439609154269e-07	-1.488236559161869e+00	2.535199336978526e+05	1.014074463499366e+05	2.881151230240130e+02	1.515249611290922e+01	4.308683564720646e-03	
249	3.605152170029603e+00	1.000000000000000e-02	9.229956964754819e-01	1.226720659706746e+00	8.042532899784495e+00	-2.570697126053615e-06	-1.041842056265208e+00	2.536662081790521e+05	1.014557607375551e+05	2.881120200751744e+02	2.196597624525065e+01	1.942814543465755e-02	
250	3.101509351598556e-01	1.000000000000000e-02	1.272281787487478e+00	1.225301952217606e+00	8.859402574948355e+00	1.257186902124056e-06	-1.370581204232827e+00	2.534320233844476e+05	1.013596913616503e+05	2.881724768568495e+02	8.417904618572933e+00	2.149918652338573e-02	
251	-3.084909891750481e-01	1.000000000000000e-02	1.268420902912935e+00	1.226074138309776e+00	8.743047606175681e+00	4.358348282044256e-06	7.159232724474394e+00	2.536477092849314e+05	1.014382537346659e+05	2.882142022326466e+02	1.949707159299023e+01	2.708098904410559e-02	
252	1.190303093180357e+00	1.000000000000000e-02	1.472668629071696e+00	1.226418981255457e+00	9.472158283214677e+00	-5.444158476288675e-07	-3.342931074858635e+00	2.536519341145664e+05	1.014443197304427e+05	2.881503928555966e+02	2.035252156856596e+01	2.406809666146069e-02	
253	2.570455991871447e-04	1.000000000000000e-02	1.200347858815407e+00	1.225175416869940e+00	9.406728377326155e+00	4.307620815629808e-06	3.429777976978023e+00	2.534195248492643e+05	1.013514449499490e+05	2.881787916001495e+02	7.254964031730382e+00	2.401396541719404e-02	
254	4.844094670218205e+00	1.000000000000000e-02	2.412254246891695e+00	1.225971582775927e+00	1.000867392532703e+01	-1.274872552146167e-06	-6.087453736320148e-01	2.534778889927066e+05	1.013747532389715e+05	2.880578744521826e+02	1.054198829100751e+01	2.403860294305591e-02	
255	-6.308770435727840e-01	1.000000000000000e-02	2.023486662360487e+00	1.225960308482886e+00	1.209666306556563e+01	2.687945990599002e-06	3.919056050498614e+00	2.537233248075382e+05	1.014629525180487e+05	2.883111453901990e+02	2.298018869675797e+01	3.047075883392479e-02	
256	-8.283484691917146e-01	1.000000000000000e-02	2.901141559509295e+00	1.225352566013034e+00	1.229743507502189e+01	1.761410688857933e-06	1.540657853999770e+00	2.536437613995928e+05	1.014324341367919e+05	2.883673778504961e+02	1.867636959411887e+01	2.971073472461257e-02	
257	1.753192790335367e+00	1.000000000000000e-02	2.809584690048630e+00	1.226610829341810e+00	1.298928517378545e+01	-1.001065978445145e-06	-1.304932652057677e+00	2.537361506007241e+05	1.014666723919394e+05	2.881688070091042e+02	2.350477957120689e+01	3.127423789658020e-02	
258	-1.158988950452779e+00	1.000000000000000e-02	1.552080641242600e+00	1.225481659750247e+00	9.465551302735324e+00	2.927541590345167e-06	3.298745085542903e+00	2.536573044871133e+05	1.014465236089068e+05	2.883770523288273e+02	2.066332095709726e+01	2.402704175099338e-02	
259	3.564743547072315e-01	1.000000000000000e-02	3.300110712391674e-01	1.226012889096823e+00	-4.200237774184447e-01	-5.086323708676420e-07	3.380420196450853e-01	2.534763480868610e+05	1.013904918139737e+05	2.880928892140625e+02	1.276150246420175e+01	1.292428938471090e-03	
260	-2.216781681457618e+00	1.000000000000000e-02	1.838237906171486e+00	1.224539647273696e+00	9.620133498856584e+00	1.546086117888155e-06	1.015510413725481e+00	2.535635499482400e+05	1.014101361573071e+05	2.884953783078294e+02	1.553182305840065e+01	2.320044349321410e-02	
261	-9.670971517153459e-01	1.000000000000000e-02	4.607420247046420e-01	1.225961604223381e+00	5.013794207452920e+00	4.152493378049678e-06	1.845222705804656e+00	2.536683463774332e+05	1.014626821279515e+05	2.883100723453012e+02	2.294205724883023e+01	1.280247772669012e-02	
262	-1.854114598533565e+00	1.000000000000000e-02	3.012715418357797e+00	1.224526622835797e+00	1.103997887322464e+01	1.380055841684741e-06	6.803050180245377e-01	2.535487586945134e+05	1.013995212338660e+05	2.884682487769292e+02	1.403486586743226e+01	2.652926148274853e-02	
263	-3.467727761998039e-01	1.000000000000000e-02	3.138478024875392e-01	1.226505329890450e+00	1.734357282202198e+00	8.160398416875175e-06	1.815377647405302e+00	2.536503812043218e+05	1.014591245871030e+05	2.881721563571125e+02	2.244035920222363e+01	6.015195218849190e-03	
264	6.299762053999236e-01	1.000000000000000e-02	3.177259602520456e+00	1.226288154871028e+00	1.428040302629065e+01	5.962419777543112e-07	1.550005904174788e-01	2.537437625205787e+05	1.014642413850013e+05	2.882377272061685e+02	2.316194965467236e+01	3.421757709557932e-02	
265	2.867922178105589e-01	1.000000000000000e-02	7.000000000006934e-01	1.225718618771477e+00	2.364196474788904e-01	-5.876923921461515e-08	4.616472093300208e-01	2.534413754840302e+05	1.013765062989708e+05	2.881223062565577e+02	1.078921153162682e+01	1.243535181043311e-03	
266	-2.714569979194103e-01	1.000000000000000e-02	7.206820098987166e-01	1.226229757106821e+00	1.601994827915896e+00	6.606435258296580e-06	4.588378032541859e+00	2.536109836788147e+05	1.014405410775905e+05	2.881841235939918e+02	1.981964145966362e+01	1.164610096997129e-02	
267	2.724955173021986e-01	1.000000000000000e-02	9.008591587679247e-01	1.224797251241545e+00	1.621618428814327e+00	1.224222824225399e-07	-5.474316709734620e-01	2.532760780367725e+05	1.013099528779459e+05	2.881497556475226e+02	1.403592997585368e+00	4.106405262535383e-03	
268	5.262071041375037e-01	1.000000000000000e-02	1.950034795537847e+00	1.226446153080862e+00	1.340730384842363e+01	5.563041963210565e-07	-4.601505824531137e-01	2.537182761568087e+05	1.014579626540829e+05	2.881827604751103e+02	2.227649895401898e+01	3.214147145105659e-02	
269	2.278487231646570e+00	1.000000000000000e-02	6.091326184619286e-01	1.226566959410454e+00	5.497766577033769e+00	-2.356596399028058e-06	-1.735164312157862e+00	2.536364185225924e+05	1.014491480175768e+05	2.881293421805206e+02	2.103342512717236e+01	1.381249213019588e-02	
270	3.557611866413074e+00	1.000000000000000e-02	2.894025698538969e+00	1.226836682953902e+00	1.102500873289107e+01	-1.965229053510976e-06	-1.007181211702484e+00	2.537245786376354e+05	1.014698507627164e+05	2.881247818004839e+02	2.395300560096203e+01	2.651903642363763e-02	
271	2.485711237121758e+00	1.000000000000000e-02	1.939404046917989e+00	1.227034701264291e+00	1.006059738770645e+01	-1.946484209624365e-06	-2.328610561533123e+00	2.537739623243551e+05	1.014922035065704e+05	2.881417449768009e+02	2.710527521793777e+01	2.473132075352634e-02	
272	-2.889797296894188e-01	1.000000000000000e-02	9.267545678931778e-01	1.226572717655958e+00	3.286423023767179e+00	6.519192714177994e-06	6.764057486126053e+00	2.537024960438362e+05	1.014717771053117e+05	2.881922589109970e+02	2.422466581747944e+01	1.801543340647824e-02	
273	2.097624625766384e-01	1.000000000000000e-02	1.488406974233402e+00	1.225534265225322e+00	1.184374913053721e+01	1.575465378034771e-06	5.932848147761636e-01	2.535123681491215e+05	1.013819978596475e+05	2.881812575748528e+02	1.156365246756212e+01	2.843323205487645e-02	
274	2.019341061324629e+00	1.000000000000000e-02	1.367301762775365e+00	1.226686978811449e+00	8.313407899395068e+00	-1.661661563088114e-06	-3.049122410388922e+00	2.536895670052109e+05	1.014630427912112e+05	2.881406107050843e+02	2.299291936415469e+01	2.121292755792460e-02	
275	-2.651952577885850e-01	1.000000000000000e-02	1.527893916528277e+00	1.226174586875053e+00	1.152741230668932e+01	2.490858865290385e-06	5.435024564090716e+00	2.536928030492789e+05	1.014506289520949e+05	2.882257501878135e+02	2.124227218938595e+01	3.053888518353167e-02	
276	1.320749356411512e+00	1.000000000000000e-02	1.072007199447365e+00	1.226413814774405e+00	6.201293731950114e+00	-9.127637687654690e-07	-3.331386739352513e+00	2.536231298358156e+05	1.014411707824409e+05	2.881426621828664e+02	1.990844485134812e+01	1.686749121154500e-02	
277	1.449400999466296e+00	1.000000000000000e-02	4.096856284670668e-01	1.225968495438084e+00	2.248560244039433e+00	-1.431957498488030e-06	-1.599712183854039e+00	2.534978312045591e+05	1.013978901819977e+05	2.881243439984669e+02	1.380484868110537e+01	6.614845990382622e-03	
278	6.781344429946931e-01	1.000000000000000e-02	1.035080032994570e+00	1.225148236608553e+00	5.082733274790738e+00	-9.326149305602413e-08	-2.453903789890957e+00	2.533614400096788e+05	1.013393756827347e+05	2.881508668779596e+02	5.552909707334607e+00	1.353776446772176e-02	
279	6.906931979557479e-01	1.000000000000000e-02	7.305756501223105e-01	1.225851260673817e+00	1.701805144186284e+00	-4.262930650407746e-07	-1.501860663375124e+00	2.534750940039093e+05	1.013891970874873e+05	2.881271949003187e+02	1.257891517236836e+01	5.441236942497675e-03	
280	6.065091099996720e-01	1.000000000000000e-02	2.305704024288806e-01	1.226098621600634e+00	-5.836356787884063e-01	-7.405038144401509e-07	-1.657775586210494e-01	2.534967910733348e+05	1.013986563831357e+05	2.880959422340065e+02	1.391290130245045e+01	1.454278695884772e-03	
281	3.076870085475693e+00	1.000000000000000e-02	6.618296169953454e-01	1.226803760117604e+00	7.078466358146135e+00	-2.477795969967569e-06	-1.081659537074820e+00	2.536868882317059e+05	1.014663962258121e+05	2.881227045351580e+02	2.346583356537699e+01	1.715294780708599e-02	
282	2.070097375454480e-01	1.000000000000000e-02	1.070201670158638e+00	1.225370027795204e+00	4.637518926001219e+00	1.422322383273111e-06	-1.124903948364679e+00	2.534222767326224e+05	1.013651939397148e+05	2.881721107341444e+02	9.193899268758326e+00	1.144348820601028e-02	
283	-6.589236055225691e-01	1.000000000000000e-02	1.065642443793687e+00	1.226162896814767e+00	6.562175670156997e+00	3.675599102330386e-06	5.227435841405931e+00	2.536941575449203e+05	1.014661819602416e+05	2.882726852999003e+02	2.343561701334186e+01	2.010255575143472e-02	
284	2.145970590034902e-01	1.000000000000000e-02	4.825035568182772e-01	1.226044619127707e+00	-1.929789503998426e-01	-1.830836802265850e-07	8.703059873018892e-01	2.534897021187097e+05	1.013957512154338e+05	2.881003771484831e+02	1.350320341754800e+01	2.136816852842188e-03	
285	-2.065827934826303e-01	1.000000000000000e-02	1.069425960577202e+00	1.226063447360454e+00	5.644199092324220e+00	5.373226213164844e-06	7.403679734278408e+00	2.536049613801968e+05	1.014278463837501e+05	2.881871449571464e+02	1.802938707518242e+01	2.231202337526799e-02	
286	-2.339028924130573e-01	1.000000000000000e-02	4.854032749601151e-01	1.226429430223704e+00	9.401563132996114e-01	8.278229477438026e-06	2.946588326300083e+00	2.536269477372647e+05	1.014492190741786e+05	2.881618542248995e+02	2.104344580152560e+01	7.410744058562336e-03	
287	-6.931604137478892e-01	1.000000000000000e-02	7.481498977286674e-01	1.226179953997574e+00	4.763143964791467e+00	4.610177705011460e-06	3.789974641109084e+00	2.536744185621735e+05	1.014637240300008e+05	2.882616921285339e+02	2.308899026946805e+01	1.458498782629954e-02	
288	-1.312362884067610e+00	1.000000000000000e-02	6.646874262097188e-01	1.225230560462433e+00	6.627379395448037e+00	3.047782469378568e-06	1.769754945915748e+00	2.535919210169310e+05	1.014290875356387e+05	2.883865776209730e+02	1.820441907187735e+01	1.644541981133149e-02	
289	-1.225964150790256e-01	1.000000000000000e-02	3.202943727921695e+00	1.225748277534857e+00	1.361433000123485e+01	1.395343847743250e-06	1.086900227118435e+00	2.536784257668514e+05	1.014409348026644e+05	2.882984426252538e+02	1.987516607874568e+01	3.273441714589530e-02	
290	4.462064373837054e+00	1.000000000000000e-02	3.159790440023706e+00	1.226671564208785e+00	1.068231803847261e+01	-1.497987556678188e-06	-4.993405863970426e-01	2.536517717661415e+05	1.014420629233418e+05	2.880846509486730e+02	2.003425798079465e+01	2.562136492984394e-02	
291	1.209387639084160e+00	1.000000000000000e-02	6.576550732577842e-01	1.226063120468937e+00	2.713113630414691e+00	-1.009457762641369e-06	-2.392649968645909e+00	2.535226616054085e+05	1.014069300441601e+05	2.881277921394638e+02	1.507968469329251e+01	8.670521433076074e-03	
292	-7.419949146691938e-01	1.000000000000000e-02	2.620513753103896e-01	1.226573374894390e+00	3.738444565969720e+00	6.434958445718938e-06	9.677442957676063e-01	2.537421809810708e+05	1.014944408221529e+05	2.882564721816312e+02	2.742079003707737e+01	9.250032733515906e-03	
293	3.148386330869976e+00	1.000000000000000e-02	1.669603201171165e+00	1.226808570668077e+00	9.253313352055468e+00	-2.153676004534963e-06	-1.810282424327917e+00	2.537067917530454e+05	1.014682236608901e+05	2.881267638924128e+02	2.372354546469177e+01	2.258581184729624e-02	
294	9.023173414590333e-01	1.000000000000000e-02	1.697041277391416e+00	1.226258952060105e+00	1.144522644862696e+01	-7.719051273674642e-08	-2.381588823956223e+00	2.536435203937447e+05	1.014351183836198e+05	2.881618574091464e+02	1.905491237058085e+01	2.801429163873617e-02	
295	1.761535549419570e-01	1.000000000000000e-02	2.089957417463134e+00	1.225806773974332e+00	1.406425145377831e+01	1.214694875813733e-06	1.776266477573805e+00	2.536218763507777e+05	1.014159626171537e+05	2.882137164242134e+02	1.635349275894517e+01	3.398010996707800e-02	
296	1.832360515245091e+00	1.000000000000000e-02	4.166274963473666e-01	1.226405145865483e+00	3.780383553790478e+00	-1.869602119184138e-06	-1.418059948525872e+00	2.535945514414702e+05	1.014351620434130e+05	2.881276310487447e+02	1.906106944197305e+01	9.674928467804921e-03	
297	1.259786545288511e+00	1.000000000000000e-02	1.866848274944385e+00	1.226224264325886e+00	1.144578477415164e+01	-5.943706450565729e-07	-2.732648133450223e+00	2.536303564593173e+05	1.014295572608058e+05	2.881542102455484e+02	1.827066151541379e+01	2.820017943068272e-02	
298	-2.375341278594771e+00	1.000000000000000e-02	5.856470294875044e-01	1.224759457317034e+00	7.862623588279941e+00	1.828685238398052e-06	5.119451708554358e-01	2.535976460548412e+05	1.014289204414248e+05	2.884970301109135e+02	1.818085480535399e+01	1.889364751588242e-02	
299	4.229939753207897e+00	1.000000000000000e-02	6.759303622807320e-01	1.226182720239120e+00	8.367391438426313e+00	-2.282066023056432e-06	-5.208463874979093e-01	2.535319776918743e+05	1.014013271212913e+05	2.880837705987310e+02	1.428953903417348e+01	2.009400055090209e-02	
300	4.812134543292022e-01	1.000000000000000e-02	6.807894882657337e-01	1.225842535636062e+00	4.921674544487663e-01	-1.758303326088808e-07	-4.332053371562207e-01	2.534635641383166e+05	1.013853555165193e+05	2.881183286395735e+02	1.203716210961310e+01	1.571855281249263e-03	
