Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  deleted_Columns  
301  612  2  1  0.0162749366886540  0  
302  614  2  1  0.0146104017857044  0  
303  616  2  1  0.0143960459006979  0  
304  618  2  1  0.0143379614190706  0  
305  620  2  1  0.0144047821470483  0  
306  622  2  1  0.0143684383979869  0  
307  624  2  1  0.0144381910508991  0  
308  626  2  1  0.0143753620968564  0  
309  628  2  1  0.0143677503593311  0  
310  630  2  1  0.0143736206267946  0  
311  632  2  1  0.0143286124335842  0  
312  634  2  1  0.0143220346580966  0  
313  636  2  1  0.0143208540553189  0  
314  638  2  1  0.0143513649775943  0  
315  640  2  1  0.0144117710958955  0  
316  642  2  1  0.0143898923989882  0  
317  644  2  1  0.0143896325098070  0  
318  646  2  1  0.0143766493734362  0  
319  648  2  1  0.0143554644268318  0  
320  650  2  1  0.0144370198805909  0  
321  652  2  1  0.0144076674513937  0  
322  654  2  1  0.0143590512601473  0  
323  656  2  1  0.0143503480764927  0  
324  658  2  1  0.0143468096369624  0  
325  660  2  1  0.0143400874003967  0  
326  662  2  1  0.0143396888537924  0  
327  664  2  1  0.0143437280617933  0  
328  666  2  1  0.0143423877552442  0  
329  668  2  1  0.0143420128373610  0  
330  670  2  1  0.0143381837500589  0  
331  672  2  1  0.0143392729430282  0  
332  674  2  1  0.0143448106536580  0  
333  676  2  1  0.0143442234622964  0  
334  678  2  1  0.0144307601645320  0  
335  680  2  1  0.0144554165944656  0  
336  682  2  1  0.0143601839725533  0  
337  684  2  1  0.0143444503583695  0  
338  686  2  1  0.0143523136740166  0  
339  688  2  1  0.0143528464793078  0  
340  690  2  1  0.0143466868114882  0  
341  692  2  1  0.0143476427498752  0  
342  694  2  1  0.0143562110284197  0  
343  696  2  1  0.0143559503880768  0  
344  698  2  1  0.0143547947997679  0  
345  700  2  1  0.0143533966179695  0  
346  702  2  1  0.0143578287757749  0  
347  704  2  1  0.0143628898018901  0  
348  706  2  1  0.0143632138259099  0  
349  708  2  1  0.0143636110066403  0  
350  710  2  1  0.0143774481819153  0  
351  712  2  1  0.0143966157140287  0  
352  714  2  1  0.0144130281091541  0  
353  716  2  1  0.0143829865647349  0  
354  718  2  1  0.0143769471545116  0  
355  720  2  1  0.0143792614896597  0  
356  722  2  1  0.0143822102879119  0  
357  724  2  1  0.0143874938312065  0  
358  726  2  1  0.0143961269056807  0  
359  728  2  1  0.0143955746713021  0  
360  730  2  1  0.0143941044563681  0  
361  732  2  1  0.0143972036922857  0  
362  734  2  1  0.0144017234320490  0  
363  736  2  1  0.0144039949517656  0  
364  738  2  1  0.0144088900323078  0  
365  740  2  1  0.0144130267271166  0  
366  742  2  1  0.0144136392033131  0  
367  744  2  1  0.0144193775464079  0  
368  746  2  1  0.0144322214852365  0  
369  748  2  1  0.0144367837225253  0  
370  750  2  1  0.0144336442812857  0  
371  752  2  1  0.0144294896384875  0  
372  754  2  1  0.0144375364088115  0  
373  756  2  1  0.0144445674881739  0  
374  758  2  1  0.0144436374108163  0  
375  760  2  1  0.0144498485383575  0  
376  762  2  1  0.0144520411701676  0  
377  764  2  1  0.0144554236773573  0  
378  766  2  1  0.0144579911152047  0  
