TimeWindow  TotalIterations  Iterations  Convergence  QNColumns  DeletedQNColumns  DroppedQNColumns  
2797  13362  11  1  34  9  0  
2798  13374  12  1  35  10  0  
2799  13384  10  1  30  14  0  
2800  13395  11  1  31  9  0  
2801  13405  10  1  33  7  0  
2802  13416  11  1  34  9  0  
2803  13426  10  1  33  10  0  
2804  13436  10  1  34  8  0  
2805  13448  12  1  33  12  0  
2806  13458  10  1  32  9  1  
2807  13468  10  1  31  9  1  
2808  13478  10  1  29  11  0  
2809  13487  9  1  32  5  0  
2810  13495  8  1  32  7  0  
2811  13504  9  1  33  6  1  
2812  13512  8  1  31  9  0  
2813  13521  9  1  33  6  0  
2814  13529  8  1  32  8  0  
2815  13538  9  1  32  8  0  
2816  13546  8  1  33  6  0  
2817  13555  9  1  32  8  1  
2818  13565  10  1  33  8  0  
2819  13575  10  1  32  10  0  
2820  13584  9  1  31  9  0  
2821  13594  10  1  34  6  0  
2822  13604  10  1  30  13  0  
2823  13613  9  1  33  5  0  
2824  13624  11  1  34  9  0  
2825  13632  8  1  36  5  0  
2826  13641  9  1  34  10  0  
2827  13650  9  1  30  12  0  
2828  13660  10  1  33  6  0  
2829  13670  10  1  33  9  0  
2830  13680  10  1  34  8  0  
2831  13690  10  1  34  9  0  
2832  13699  9  1  37  5  0  
2833  13709  10  1  37  9  0  
2834  13718  9  1  36  9  0  
2835  13728  10  1  36  9  0  
2836  13739  11  1  35  11  0  
2837  13750  11  1  34  11  0  
2838  13759  9  1  34  8  0  
2839  13769  10  1  34  9  0  
2840  13780  11  1  34  10  0  
2841  13791  11  1  35  9  0  
2842  13801  10  1  34  9  1  
2843  13811  10  1  34  9  0  
2844  13822  11  1  33  11  0  
2845  13833  11  1  34  8  1  
2846  13844  11  1  32  11  1  
2847  13855  11  1  32  9  1  
2848  13863  8  1  31  8  0  
2849  13872  9  1  31  8  0  
2850  13882  10  1  32  8  0  
2851  13893  11  1  33  8  1  
2852  13904  11  1  31  12  0  
2853  13914  10  1  33  7  0  
2854  13923  9  1  32  9  0  
2855  13933  10  1  31  10  0  
2856  13943  10  1  31  9  0  
2857  13955  12  1  33  9  0  
2858  13966  11  1  34  9  0  
2859  13978  12  1  33  12  0  
2860  13991  13  1  31  14  0  
2861  14003  12  1  32  10  0  
2862  14016  13  1  31  13  0  
2863  14028  12  1  30  12  0  
2864  14039  11  1  30  10  0  
2865  14053  14  1  31  12  0  
2866  14066  13  1  33  9  1  
2867  14077  11  1  28  15  0  
2868  14091  14  1  28  13  0  
2869  14105  14  1  28  13  0  
2870  14117  12  1  29  10  0  
2871  14131  14  1  30  12  0  
2872  14147  16  1  30  15  0  
2873  14161  14  1  28  15  0  
2874  14176  15  1  27  15  0  
2875  14188  12  1  30  8  0  
2876  14201  13  1  31  11  0  
2877  14213  12  1  30  12  0  
2878  14226  13  1  29  13  0  
2879  14239  13  1  30  11  0  
2880  14252  13  1  31  11  0  
2881  14264  12  1  34  8  0  
2882  14276  12  1  30  14  1  
2883  14287  11  1  32  8  0  
2884  14299  12  1  30  13  0  
2885  14309  10  1  31  8  0  
2886  14321  12  1  31  10  1  
2887  14332  11  1  32  9  0  
2888  14343  11  1  30  12  0  
2889  14355  12  1  31  10  0  
2890  14368  13  1  31  12  0  
2891  14379  11  1  32  9  0  
2892  14391  12  1  32  10  1  
2893  14402  11  1  31  11  0  
2894  14413  11  1  32  9  0  
2895  14423  10  1  33  8  0  
2896  14432  9  1  33  8  0  
2897  14443  11  1  31  12  0  
2898  14453  10  1  32  8  0  
2899  14462  9  1  33  7  0  
2900  14471  9  1  34  7  0  
2901  14480  9  1  34  7  1  
2902  14488  8  1  35  5  1  
2903  14498  10  1  32  12  0  
2904  14508  10  1  32  9  0  
2905  14518  10  1  33  8  0  
2906  14528  10  1  32  10  0  
2907  14538  10  1  33  8  0  
2908  14550  12  1  33  11  0  
2909  14559  9  1  32  9  0  
2910  14568  9  1  32  8  0  
2911  14576  8  1  35  4  0  
2912  14585  9  1  34  9  0  
2913  14595  10  1  33  9  1  
2914  14605  10  1  33  9  0  
2915  14615  10  1  33  9  0  
2916  14625  10  1  35  7  0  
2917  14634  9  1  34  9  0  
2918  14644  10  1  35  8  0  
2919  14654  10  1  36  8  0  
2920  14663  9  1  36  7  1  
2921  14674  11  1  33  13  0  
2922  14684  10  1  36  6  0  
2923  14694  10  1  35  10  0  
2924  14704  10  1  35  9  0  
2925  14714  10  1  35  8  1  
2926  14724  10  1  34  10  0  
2927  14733  9  1  35  7  0  
2928  14744  11  1  34  11  0  
2929  14754  10  1  36  7  0  
2930  14765  11  1  36  10  0  
2931  14775  10  1  37  8  0  
2932  14786  11  1  34  13  0  
2933  14797  11  1  35  9  0  
2934  14806  9  1  34  9  0  
2935  14815  9  1  35  7  0  
2936  14825  10  1  34  9  1  
2937  14835  10  1  34  8  1  
2938  14844  9  1  33  8  1  
2939  14855  11  1  34  8  1  
2940  14864  9  1  32  9  1  
2941  14874  10  1  34  6  1  
2942  14884  10  1  31  12  0  
2943  14895  11  1  33  8  0  
2944  14904  9  1  29  12  0  
2945  14914  10  1  34  4  0  
2946  14925  11  1  34  10  0  
2947  14936  11  1  34  10  0  
2948  14947  11  1  34  10  0  
2949  14957  10  1  34  9  0  
2950  14968  11  1  33  11  0  
2951  14979  11  1  32  11  0  
2952  14990  11  1  30  11  1  
2953  15001  11  1  29  10  1  
2954  15012  11  1  30  9  0  
2955  15022  10  1  31  8  0  
2956  15035  13  1  34  9  0  
2957  15046  11  1  33  11  0  
2958  15057  11  1  32  11  0  
2959  15069  12  1  31  12  0  
2960  15082  13  1  32  11  0  
2961  15094  12  1  33  10  0  
2962  15105  11  1  32  10  1  
2963  15119  14  1  30  15  0  
2964  15133  14  1  31  11  1  
2965  15144  11  1  28  13  0  
2966  15159  15  1  27  15  0  
2967  15172  13  1  28  11  0  
2968  15185  13  1  31  9  0  
2969  15199  14  1  30  14  0  
2970  15214  15  1  30  14  0  
2971  15227  13  1  29  13  0  
2972  15240  13  1  31  10  0  
2973  15253  13  1  30  13  0  
2974  15267  14  1  31  12  0  
2975  15281  14  1  32  11  1  
2976  15296  15  1  29  17  0  
2977  15310  14  1  26  16  0  
2978  15324  14  1  30  9  0  
2979  15336  12  1  30  11  0  
2980  15349  13  1  31  11  0  
2981  15365  16  1  31  15  0  
2982  15380  15  1  31  14  0  
2983  15395  15  1  31  14  0  
2984  15408  13  1  30  13  0  
2985  15420  12  1  29  12  0  
2986  15435  15  1  31  12  0  
2987  15448  13  1  33  10  0  
2988  15460  12  1  33  11  0  
2989  15474  14  1  33  13  0  
2990  15486  12  1  32  12  0  
2991  15501  15  1  35  11  0  
2992  15512  11  1  34  10  1  
2993  15523  11  1  33  11  0  
2994  15536  13  1  31  12  2  
2995  15549  13  1  31  12  0  
2996  15562  13  1  30  12  1  
2997  15574  12  1  30  11  0  
2998  15585  11  1  32  8  0  
2999  15596  11  1  31  11  0  
3000  15606  10  1  34  6  0  
3001  15616  10  1  32  11  0  
3002  15626  10  1  33  8  0  
3003  15636  10  1  34  8  0  
3004  15646  10  1  36  7  0  
3005  15655  9  1  35  9  0  
3006  15665  10  1  38  6  0  
3007  15674  9  1  38  8  0  
3008  15683  9  1  39  7  0  
3009  15693  10  1  37  10  1  
3010  15702  9  1  37  8  0  
3011  15711  9  1  35  10  0  
3012  15721  10  1  33  11  0  
3013  15730  9  1  35  6  0  
3014  15740  10  1  35  9  0  
3015  15750  10  1  33  10  1  
3016  15762  12  1  34  9  1  
3017  15772  10  1  33  9  1  
3018  15782  10  1  33  9  0  
3019  15792  10  1  32  10  0  
3020  15802  10  1  32  9  0  
3021  15813  11  1  31  11  0  
3022  15823  10  1  32  8  0  
3023  15833  10  1  33  8  0  
3024  15842  9  1  34  7  0  
3025  15852  10  1  34  9  0  
3026  15862  10  1  34  9  0  
3027  15871  9  1  36  6  0  
3028  15880  9  1  37  7  0  
3029  15889  9  1  37  8  0  
3030  15898  9  1  36  9  0  
3031  15906  8  1  39  4  0  
3032  15915  9  1  36  11  0  
3033  15924  9  1  37  7  0  
3034  15933  9  1  38  7  0  
3035  15942  9  1  40  6  0  
3036  15952  10  1  37  11  1  
3037  15961  9  1  35  10  0  
3038  15970  9  1  35  7  1  
3039  15978  8  1  35  6  1  
3040  15987  9  1  36  7  0  
3041  15995  8  1  38  5  0  
3042  16005  10  1  38  8  1  
3043  16013  8  1  34  11  0  
3044  16021  8  1  35  6  0  
3045  16030  9  1  37  6  0  
3046  16041  11  1  36  11  0  
3047  16050  9  1  33  11  0  
3048  16061  11  1  34  9  0  
3049  16070  9  1  32  9  1  
3050  16080  10  1  34  7  0  
3051  16091  11  1  33  11  0  
3052  16101  10  1  32  7  3  
3053  16112  11  1  30  12  0  
3054  16122  10  1  32  7  0  
3055  16132  10  1  33  8  0  
3056  16142  10  1  33  9  0  
3057  16152  10  1  33  9  0  
3058  16161  9  1  33  8  0  
3059  16171  10  1  32  9  1  
3060  16183  12  1  33  10  0  
3061  16194  11  1  34  9  0  
3062  16204  10  1  30  13  0  
3063  16216  12  1  34  7  0  
3064  16226  10  1  29  14  0  
3065  16236  10  1  28  10  0  
3066  16248  12  1  30  9  0  
3067  16260  12  1  30  11  0  
3068  16271  11  1  33  7  0  
3069  16282  11  1  30  13  0  
3070  16296  14  1  30  13  0  
3071  16307  11  1  31  8  1  
3072  16319  12  1  31  10  1  
3073  16329  10  1  29  11  0  
3074  16340  11  1  30  9  0  
3075  16350  10  1  30  8  1  
3076  16360  10  1  29  10  0  
3077  16371  11  1  28  11  0  
3078  16382  11  1  30  8  0  
3079  16392  10  1  32  7  0  
3080  16403  11  1  31  11  0  
3081  16414  11  1  30  11  0  
3082  16424  10  1  32  7  0  
3083  16434  10  1  31  9  1  
3084  16445  11  1  32  9  0  
3085  16454  9  1  31  9  0  
3086  16464  10  1  32  8  0  
3087  16474  10  1  32  9  0  
3088  16483  9  1  32  8  0  
3089  16492  9  1  32  8  0  
3090  16502  10  1  32  9  0  
3091  16512  10  1  31  10  0  
3092  16524  12  1  33  9  0  
3093  16535  11  1  31  12  0  
3094  16544  9  1  33  6  0  
3095  16556  12  1  33  11  0  
3096  16567  11  1  33  10  0  
3097  16576  9  1  34  7  0  
3098  16586  10  1  33  10  0  
3099  16595  9  1  34  7  0  
3100  16604  9  1  35  7  0  
3101  16612  8  1  33  8  1  
3102  16620  8  1  33  7  0  
3103  16628  8  1  35  4  1  
3104  16635  7  1  34  6  1  
3105  16643  8  1  32  9  0  
3106  16652  9  1  31  9  0  
3107  16660  8  1  31  7  0  
3108  16668  8  1  32  6  0  
3109  16676  8  1  33  6  0  
3110  16684  8  1  33  7  0  
3111  16692  8  1  31  8  1  
3112  16700  8  1  30  7  1  
3113  16708  8  1  30  7  0  
3114  16717  9  1  29  9  0  
3115  16726  9  1  31  6  0  
3116  16735  9  1  31  8  0  
3117  16742  7  1  30  6  1  
3118  16752  10  1  31  8  0  
3119  16761  9  1  31  8  0  
3120  16769  8  1  32  6  0  
3121  16778  9  1  32  7  1  
3122  16787  9  1  28  12  0  
3123  16796  9  1  30  6  0  
3124  16804  8  1  30  7  0  
3125  16811  7  1  30  5  1  
3126  16819  8  1  28  9  0  
3127  16828  9  1  29  7  0  
3128  16839  11  1  29  10  0  
3129  16850  11  1  31  8  0  
3130  16859  9  1  29  10  0  
3131  16868  9  1  30  7  0  
3132  16878  10  1  28  11  0  
3133  16888  10  1  30  7  0  
3134  16898  10  1  30  9  0  
3135  16907  9  1  31  7  0  
3136  16916  9  1  29  10  0  
3137  16926  10  1  32  6  0  
3138  16937  11  1  31  11  0  
3139  16945  8  1  32  6  0  
3140  16955  10  1  32  9  0  
3141  16964  9  1  30  9  1  
3142  16974  10  1  28  11  0  
3143  16983  9  1  30  6  0  
3144  16993  10  1  30  9  0  
3145  17003  10  1  32  7  0  
3146  17013  10  1  30  11  0  
3147  17022  9  1  30  8  0  
3148  17034  12  1  32  9  0  
3149  17043  9  1  30  10  0  
3150  17054  11  1  31  9  0  
3151  17065  11  1  28  13  0  
3152  17077  12  1  30  9  0  
3153  17088  11  1  30  9  1  
3154  17097  9  1  30  8  0  
3155  17107  10  1  30  9  0  
3156  17117  10  1  30  9  0  
3157  17127  10  1  27  12  0  
3158  17136  9  1  29  6  0  
3159  17144  8  1  32  4  0  
3160  17154  10  1  30  11  0  
3161  17164  10  1  30  9  0  
3162  17174  10  1  32  7  0  
3163  17184  10  1  29  12  0  
3164  17194  10  1  30  8  0  
3165  17202  8  1  28  9  0  
3166  17212  10  1  28  9  0  
3167  17222  10  1  32  5  0  
3168  17231  9  1  32  8  0  
3169  17240  9  1  33  6  1  
3170  17250  10  1  32  10  0  
3171  17259  9  1  29  11  0  
3172  17269  10  1  27  11  0  
3173  17279  10  1  28  8  0  
3174  17288  9  1  29  7  0  
3175  17297  9  1  30  7  0  
3176  17304  7  1  31  5  0  
3177  17313  9  1  32  7  0  
3178  17322  9  1  31  9  0  
3179  17331  9  1  31  8  0  
3180  17340  9  1  32  7  0  
3181  17349  9  1  32  8  0  
3182  17360  11  1  33  9  0  
3183  17370  10  1  34  8  0  
3184  17381  11  1  34  10  0  
3185  17393  12  1  31  14  0  
3186  17403  10  1  32  8  0  
3187  17411  8  1  33  6  0  
3188  17421  10  1  32  10  0  
3189  17432  11  1  31  11  0  
3190  17442  10  1  31  8  1  
3191  17453  11  1  31  10  0  
3192  17463  10  1  29  11  0  
3193  17474  11  1  30  9  0  
3194  17484  10  1  33  6  0  
3195  17494  10  1  33  9  0  
3196  17504  10  1  34  8  0  
3197  17513  9  1  32  10  0  
3198  17524  11  1  32  10  0  
3199  17534  10  1  33  8  0  
3200  17544  10  1  33  8  1  
3201  17553  9  1  34  7  0  
3202  17563  10  1  32  11  0  
3203  17573  10  1  32  9  0  
3204  17582  9  1  33  7  0  
3205  17591  9  1  34  7  0  
3206  17601  10  1  33  10  0  
3207  17610  9  1  33  8  0  
3208  17620  10  1  33  9  0  
3209  17630  10  1  32  9  1  
3210  17640  10  1  34  7  0  
3211  17650  10  1  37  6  0  
3212  17660  10  1  32  13  1  
3213  17671  11  1  34  8  0  
3214  17681  10  1  36  7  0  
3215  17689  8  1  36  7  0  
3216  17698  9  1  33  11  0  
3217  17708  10  1  29  12  1  
3218  17716  8  1  29  6  1  
3219  17724  8  1  30  6  0  
3220  17733  9  1  32  5  1  
3221  17742  9  1  33  7  0  
3222  17751  9  1  33  8  0  
3223  17759  8  1  32  8  0  
3224  17767  8  1  30  8  1  
3225  17775  8  1  32  5  0  
3226  17782  7  1  33  5  0  
3227  17789  7  1  33  6  0  
3228  17798  9  1  33  8  0  
3229  17806  8  1  30  10  0  
3230  17815  9  1  32  6  0  
3231  17823  8  1  31  8  0  
3232  17832  9  1  31  8  0  
3233  17841  9  1  31  8  0  
3234  17849  8  1  32  6  0  
3235  17857  8  1  31  8  0  
3236  17866  9  1  34  5  0  
3237  17874  8  1  36  5  0  
3238  17883  9  1  34  10  0  
3239  17892  9  1  31  11  0  
3240  17901  9  1  34  5  0  
3241  17910  9  1  36  6  0  
3242  17918  8  1  33  10  0  
3243  17927  9  1  32  8  1  
3244  17936  9  1  31  9  0  
3245  17945  9  1  31  8  0  
3246  17954  9  1  33  5  1  
3247  17962  8  1  32  7  1  
3248  17973  11  1  33  9  0  
3249  17982  9  1  33  8  0  
3250  17993  11  1  31  12  0  
3251  18003  10  1  32  8  0  
3252  18012  9  1  33  7  0  
3253  18021  9  1  37  4  0  
3254  18031  10  1  37  9  0  
3255  18041  10  1  35  11  0  
3256  18049  8  1  34  8  0  
3257  18058  9  1  35  7  0  
3258  18068  10  1  33  10  1  
3259  18078  10  1  36  6  0  
3260  18088  10  1  34  9  2  
3261  18097  9  1  33  8  1  
3262  18108  11  1  33  9  1  
3263  18119  11  1  32  11  0  
3264  18128  9  1  31  8  1  
3265  18138  10  1  29  11  0  
3266  18148  10  1  32  6  0  
3267  18158  10  1  32  9  0  
3268  18167  9  1  33  6  1  
3269  18175  8  1  31  7  2  
3270  18183  8  1  30  8  0  
3271  18193  10  1  30  9  0  
3272  18202  9  1  29  9  0  
3273  18210  8  1  29  7  0  
3274  18219  9  1  30  7  0  
3275  18229  10  1  29  10  0  
3276  18238  9  1  30  7  0  
3277  18247  9  1  31  7  0  
3278  18257  10  1  30  10  0  
3279  18268  11  1  31  8  1  
3280  18278  10  1  29  10  1  
3281  18287  9  1  31  6  0  
3282  18298  11  1  30  10  1  
3283  18307  9  1  31  6  1  
3284  18316  9  1  31  8  0  
3285  18327  11  1  32  9  0  
3286  18337  10  1  31  10  0  
3287  18347  10  1  29  10  1  
3288  18358  11  1  30  9  0  
3289  18368  10  1  30  9  0  
3290  18379  11  1  29  11  0  
3291  18390  11  1  28  10  1  
3292  18401  11  1  28  9  1  
3293  18411  10  1  28  9  0  
3294  18421  10  1  28  9  0  
3295  18432  11  1  29  8  1  
3296  18442  10  1  29  9  0  
3297  18453  11  1  28  11  0  
3298  18464  11  1  28  10  0  
3299  18476  12  1  28  11  0  
3300  18488  12  1  29  10  0  
3301  18498  10  1  30  8  0  
3302  18507  9  1  29  9  0  
3303  18518  11  1  29  9  1  
3304  18529  11  1  29  10  0  
3305  18539  10  1  29  9  0  
3306  18550  11  1  31  8  0  
3307  18560  10  1  29  11  0  
3308  18570  10  1  29  8  1  
3309  18580  10  1  28  10  0  
3310  18591  11  1  29  9  0  
3311  18602  11  1  29  10  0  
3312  18613  11  1  30  9  0  
3313  18625  12  1  31  10  0  
3314  18634  9  1  33  6  0  
3315  18643  9  1  32  9  0  
3316  18654  11  1  31  11  0  
3317  18666  12  1  31  11  0  
3318  18677  11  1  32  9  0  
3319  18687  10  1  32  9  0  
3320  18697  10  1  30  11  0  
3321  18706  9  1  32  6  0  
3322  18715  9  1  32  7  1  
3323  18726  11  1  33  9  0  
3324  18737  11  1  33  10  0  
3325  18750  13  1  34  11  0  
3326  18759  9  1  27  15  0  
3327  18769  10  1  28  8  0  
3328  18780  11  1  30  8  0  
3329  18790  10  1  29  10  0  
3330  18799  9  1  29  8  0  
3331  18809  10  1  31  7  0  
3332  18818  9  1  30  9  0  
3333  18827  9  1  30  8  0  
3334  18836  9  1  30  7  1  
3335  18845  9  1  29  9  0  
3336  18854  9  1  29  8  0  
3337  18864  10  1  31  7  0  
3338  18873  9  1  31  8  0  
3339  18883  10  1  33  7  0  
3340  18892  9  1  32  9  0  
3341  18902  10  1  34  7  0  
3342  18910  8  1  34  7  0  
3343  18918  8  1  33  8  0  
3344  18926  8  1  33  7  0  
3345  18935  9  1  33  8  0  
3346  18944  9  1  33  8  0  
3347  18954  10  1  33  9  0  
3348  18962  8  1  32  8  0  
3349  18970  8  1  32  6  1  
3350  18978  8  1  33  6  0  
3351  18986  8  1  34  6  0  
3352  18992  6  1  34  5  0  
3353  19001  9  1  33  8  1  
3354  19008  7  1  35  4  0  
3355  19015  7  1  33  8  0  
3356  19023  8  1  35  5  0  
3357  19031  8  1  33  9  0  
3358  19039  8  1  35  5  0  
3359  19047  8  1  34  8  0  
3360  19054  7  1  33  7  0  
3361  19063  9  1  32  9  0  
3362  19073  10  1  34  7  0  
3363  19081  8  1  33  7  1  
3364  19090  9  1  33  8  0  
3365  19098  8  1  30  10  0  
3366  19105  7  1  31  5  0  
3367  19113  8  1  33  5  0  
3368  19121  8  1  33  7  0  
3369  19130  9  1  32  9  0  
3370  19138  8  1  33  6  0  
3371  19146  8  1  33  7  0  
3372  19154  8  1  33  7  0  
3373  19162  8  1  34  6  0  
3374  19172  10  1  33  10  0  
3375  19180  8  1  34  5  1  
3376  19188  8  1  32  9  0  
3377  19196  8  1  34  5  0  
3378  19204  8  1  32  9  0  
3379  19212  8  1  31  8  0  
3380  19221  9  1  33  6  0  
3381  19230  9  1  31  10  0  
3382  19239  9  1  30  9  0  
3383  19248  9  1  34  4  0  
3384  19257  9  1  33  9  0  
3385  19267  10  1  32  10  0  
3386  19275  8  1  30  8  1  
3387  19285  10  1  30  8  1  
3388  19295  10  1  30  9  0  
3389  19305  10  1  29  10  0  
3390  19313  8  1  30  6  0  
3391  19322  9  1  30  8  0  
3392  19330  8  1  29  8  0  
3393  19338  8  1  29  7  0  
3394  19347  9  1  32  5  0  
3395  19356  9  1  30  10  0  
3396  19366  10  1  29  9  1  
3397  19376  10  1  30  8  0  
3398  19385  9  1  31  6  1  
3399  19396  11  1  31  10  0  
3400  19407  11  1  27  14  0  
3401  19416  9  1  28  7  0  
3402  19426  10  1  29  8  0  
3403  19437  11  1  29  10  0  
3404  19449  12  1  30  9  1  
3405  19459  10  1  27  12  0  
3406  19471  12  1  28  9  1  
3407  19482  11  1  27  11  0  
3408  19494  12  1  27  11  0  
3409  19504  10  1  26  10  0  
3410  19516  12  1  27  10  0  
3411  19527  11  1  28  9  0  
3412  19538  11  1  28  10  0  
3413  19551  13  1  29  11  0  
3414  19563  12  1  30  10  0  
3415  19574  11  1  29  11  0  
3416  19584  10  1  29  9  0  
3417  19596  12  1  26  14  0  
3418  19607  11  1  28  8  0  
3419  19617  10  1  29  8  0  
3420  19628  11  1  29  10  0  
3421  19641  13  1  25  16  0  
3422  19653  12  1  29  7  0  
3423  19665  12  1  27  13  0  
3424  19675  10  1  29  7  0  
3425  19688  13  1  28  13  0  
3426  19700  12  1  28  11  0  
3427  19711  11  1  28  10  0  
3428  19724  13  1  30  10  0  
3429  19740  16  1  30  15  0  
3430  19755  15  1  29  15  0  
3431  19770  15  1  29  14  0  
3432  19784  14  1  30  12  0  
3433  19796  12  1  30  11  0  
3434  19808  12  1  31  10  0  
3435  19821  13  1  30  12  1  
3436  19833  12  1  31  9  1  
3437  19846  13  1  29  14  0  
3438  19858  12  1  31  9  0  
3439  19870  12  1  31  11  0  
3440  19881  11  1  32  9  0  
3441  19892  11  1  31  11  0  
3442  19904  12  1  30  12  0  
3443  19913  9  1  30  8  0  
3444  19925  12  1  32  9  0  
3445  19934  9  1  33  7  0  
3446  19944  10  1  34  8  0  
3447  19954  10  1  32  10  1  
3448  19964  10  1  33  7  1  
3449  19973  9  1  32  9  0  
3450  19981  8  1  31  8  0  
3451  19988  7  1  31  6  0  
3452  19995  7  1  30  6  1  
3453  20003  8  1  31  5  1  
3454  20010  7  1  30  7  0  
3455  20017  7  1  33  3  0  
3456  20024  7  1  31  8  0  
3457  20031  7  1  30  7  0  
3458  20039  8  1  31  6  0  
3459  20046  7  1  33  4  0  
3460  20053  7  1  31  8  0  
3461  20060  7  1  28  9  0  
3462  20068  8  1  29  6  0  
